name,wd,reg,lamb,celoss,job_id,data_aug,sweep_model,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"mobilenetv2_x0_5-reg:5,lamb:1.0",0.0005,5,1.0,1,42516418_16,True,cifar100_mobilenetv2_x0_5,1.0858261585235596,1.0687657594680786,0.6138088703155518,0.05530857294797897,1.0,1.0834060097284155,0,0.10434025526046752,0.6987999999986024,0.9223999999981553,3.0473310947418213,0.3686114549636841,0.3528554439544678,0.10232365131378174,0.10748185217380524,1.0,0.3686071375006159,0,0.20923984050750732,0.899688888888689,0.9966222222220008,0.3115023374557495
"mobilenetv2_x0_75-reg:4,lamb:0.01",0.0005,4,0.01,1,42516418_7,True,cifar100_mobilenetv2_x0_75,1.0977624654769895,0.282360702753067,0.00022208690643310547,0.11246929317712784,0.009999999776482582,1.1021480852815215,0,0.2502198815345764,0.7407999999985184,0.9275999999981448,4.508622646331787,0.03052997589111328,0.010858247056603432,1.0776566341519356e-06,0.02379850298166275,0.009999999776482582,0.03053477912205766,0,0.8089309930801392,0.9978888888886672,0.9999999999997778,0.009431589394807816
"mobilenetv2_x1_0-reg:3,lamb:2.0",0.0005,3,2.0,1,42516418_5,True,cifar100_mobilenetv2_x1_0,1.4367718696594238,1.2551116943359375,1.3832035064697266,0.11036638915538788,2.0,1.4368383817641095,0,0.1864243745803833,0.6011999999987976,0.8867999999982265,2.014930486679077,1.146484613418579,0.9426332712173462,0.832456111907959,0.19484005868434903,2.0,1.1464880020129582,0,0.26184898614883423,0.6784888888887382,0.9494222222220112,0.9198750257492064
"mobilenetv2_x1_0-reg:3,lamb:0.5",0.0005,3,0.5,1,42516418_3,True,cifar100_mobilenetv2_x1_0,1.3391211032867432,1.0396662950515747,0.19125187397003177,0.028540635481476784,0.5,1.3428311043224046,0,0.08956742286682129,0.6103999999987793,0.8937999999982125,2.1947596073150635,1.0825252532958984,0.7874869704246521,0.11434268951416016,0.11983785778284071,0.5,1.0824796631317213,0,0.18151527643203735,0.6819555555554041,0.9409555555553464,1.2013027667999268
"mobilenetv2_x1_0-reg:3,lamb:1.0",0.0005,3,1.0,1,42516418_4,True,cifar100_mobilenetv2_x1_0,1.3097459077835083,1.1669257879257202,0.5561319589614868,0.04778704419732094,1.0,1.3126824908845676,0,0.08436864614486694,0.6237999999987525,0.89499999999821,2.208818197250366,1.008483648300171,0.8504794239997864,0.31386637687683105,0.14305441081523895,1.0,1.0085220563245083,0,0.20394432544708252,0.7072888888887318,0.9528888888886772,1.022728681564331
"mobilenetv2_x0_75-reg:4,lamb:0.5",0.0005,4,0.5,1,42516418_9,True,cifar100_mobilenetv2_x0_75,1.0824183225631714,1.0646778345108032,0.27659982442855835,0.10385210812091827,0.5,1.0890242273130777,0,0.2558469772338867,0.7403999999985192,0.9303999999981392,4.400094509124756,0.04322795569896698,0.04041585326194763,0.0013865455985069277,0.03388489782810211,0.5,0.0432356721908688,0,0.4315631091594696,0.9970888888886674,0.9999999999997778,0.012701427564024923
"mobilenetv2_x0_75-reg:4,lamb:0.1",0.0005,4,0.1,1,42516418_8,True,cifar100_mobilenetv2_x0_75,1.0908609628677368,0.7512897253036499,0.018757887184619904,0.10714738816022872,0.10000000149011612,1.0928702915210926,0,0.22890245914459229,0.7413999999985172,0.9297999999981404,4.425196170806885,0.03712224215269089,0.0269267950206995,5.774456076323986e-05,0.028362935408949852,0.10000000149011612,0.037128259944313256,0,0.81730717420578,0.9971111111108896,0.9999999999997778,0.011783826164901257
"mobilenetv2_x0_75-reg:5,lamb:0.1",0.0005,5,0.1,1,42516418_14,True,cifar100_mobilenetv2_x0_75,1.0564661026000977,0.6139346361160278,0.012513644993305206,0.0504470095038414,0.10000000149011612,1.060644423431317,0,0.0940977931022644,0.698999999998602,0.92499999999815,2.8493757247924805,0.46711090207099915,0.26589518785476685,0.0026341713964939117,0.08170850574970245,0.10000000149011612,0.46719768081931135,0,0.14923375844955444,0.8614888888886975,0.9882444444442248,0.5634952783584595
"mobilenetv2_x0_75-reg:5,lamb:0.01",0.0005,5,0.01,1,42516418_13,True,cifar100_mobilenetv2_x0_75,1.059654712677002,0.2214500606060028,0.0001356927677989006,0.051713794469833374,0.009999999776482582,1.0610153133332465,0,0.10094702243804932,0.6963999999986072,0.925999999998148,2.7484450340270996,0.5616750717163086,0.1204197108745575,4.15705144405365e-05,0.07022988051176071,0.009999999776482582,0.5616456550988864,0,0.13292008638381958,0.8337111111109259,0.978222222222005,0.8328977227210999
"mobilenetv2_x0_75-reg:4,lamb:2.0",0.0005,4,2.0,1,42516418_11,True,cifar100_mobilenetv2_x0_75,1.1042412519454956,1.104110836982727,1.7413442134857178,0.10836140066385268,2.0,1.1086132222831415,0,0.2054564356803894,0.7313999999985372,0.9283999999981432,4.460644245147705,0.06375081092119217,0.06355550140142441,0.02876867353916168,0.04465683177113533,2.0,0.06375893082276766,0,0.40560340881347656,0.992844444444224,0.9999999999997778,0.022678082808852196
"mobilenetv2_x0_75-reg:4,lamb:1.0",0.0005,4,1.0,1,42516418_10,True,cifar100_mobilenetv2_x0_75,1.07479989528656,1.0732423067092896,0.714530348777771,0.10250106453895567,1.0,1.076687639413362,0,0.20318728685379028,0.7369999999985261,0.9271999999981456,4.263791084289551,0.048117756843566895,0.047139041125774384,0.005470395088195801,0.037197601050138474,1.0,0.04811595113335938,0,0.3374794125556946,0.9962888888886676,0.9999999999997778,0.013688670471310616
"mobilenetv2_x1_0-reg:4,lamb:0.001",0.0005,4,0.001,1,42516418_6,True,cifar100_mobilenetv2_x1_0,1.060380935668945,0.091274231672287,2.7561327442526817e-06,0.10261717438697816,0.0010000000474974513,1.0679112220431397,0,0.2334883809089661,0.7483999999985033,0.9317999999981365,4.301059246063232,0.019299710169434547,0.002619462553411722,2.262240741401911e-07,0.016221381723880768,0.0010000000474974513,0.01930205912791079,0,0.7056982517242432,0.9990666666664448,0.9999999999997778,0.004169191233813763
"mobilenetv2_x0_75-reg:5,lamb:0.5",0.0005,5,0.5,1,42516418_15,True,cifar100_mobilenetv2_x0_75,1.05715811252594,0.9940149784088136,0.22101432085037231,0.07147698104381561,0.5,1.0614082062897838,0,0.11618506908416748,0.7037999999985924,0.9271999999981456,3.078779697418213,0.2975308299064636,0.2662549614906311,0.02427658438682556,0.09504768252372742,0.5,0.2975511761551822,0,0.210175096988678,0.9214888888886842,0.997977777777556,0.24240434169769287
