SGD-IR,SGD-DA-IR,SGD-L2-DA-IR,SGD-L2-IR,SGD,SGD-L2-DA,SGD-L2,SGD-DA
1.8552393913269043,0.9521856307983398,0.7431924939155579,0.9014530777931213,2.2315826416015625,0.8448870778083801,1.2706706523895264,1.574167013168335
1.8574753999710083,0.9429036974906921,0.7679871916770935,0.9251434803009033,2.233884572982788,0.8985752463340759,1.3814815282821655,1.5163073539733887
1.8646881580352783,0.9852036237716675,0.7846062183380127,0.9305107593536377,2.244635581970215,0.8354265093803406,1.2656153440475464,1.5792226791381836
1.8692830801010132,0.9531962871551514,0.8993118405342102,0.9844080805778503,2.245361566543579,0.8780304193496704,1.2848738431930542,1.5891165733337402
1.8635667562484741,0.9192646741867065,0.7009975910186768,0.9150760769844055,2.232161045074463,0.9843141436576843,1.3204630613327026,1.5742141008377075
1.8759123086929321,0.9917289018630981,0.7255170941352844,0.8611142635345459,2.2456297874450684,0.9078013896942139,1.4636536836624146,1.5978258848190308
1.88279128074646,0.9791775345802307,0.7684587240219116,0.9602729678153992,2.2409515380859375,0.9743055105209351,1.2953225374221802,1.568346381187439
1.8828849792480469,0.9638166427612305,0.7919207215309143,0.8779736161231995,2.2527642250061035,0.8916857242584229,1.2706152200698853,1.6403939723968506
1.8865394592285156,1.009244441986084,0.7066676020622253,0.9108297824859619,2.242097854614258,1.1720595359802246,1.230196237564087,1.6433274745941162
1.8901913166046143,0.9543856978416443,0.7493616938591003,0.904567539691925,2.2436699867248535,0.9010276198387146,1.294859766960144,1.6644359827041626
1.8934807777404785,0.9991575479507446,0.7533840537071228,0.8168997764587402,2.239271402359009,0.9077900648117065,1.2820944786071777,1.6892204284667969
1.9001197814941406,1.022727608680725,0.746890664100647,0.9296102523803711,2.24413800239563,0.8558549284934998,1.2620331048965454,1.6540104150772095
1.9052653312683105,1.0208765268325806,0.7420892119407654,0.9033800959587097,2.251307487487793,0.9067326784133911,1.2780038118362427,1.689544439315796
1.9061357975006104,1.0320172309875488,0.7764511108398438,0.9506902694702148,2.2559661865234375,0.937319278717041,1.3003039360046387,1.684366226196289
1.9131468534469604,1.043635368347168,0.7779358625411987,0.8615545034408569,2.2565174102783203,0.9168491959571838,1.3354507684707642,1.6879863739013672
1.9114532470703125,1.0258463621139526,0.7447382211685181,0.8943279981613159,2.253267526626587,0.94991135597229,1.3391283750534058,1.7431451082229614
1.914544939994812,1.0550636053085327,0.7379021644592285,0.9357573986053467,2.249209403991699,0.8558602333068848,1.350961685180664,1.6835936307907104
1.9252690076828003,1.0082160234451294,0.7547075748443604,0.9373689889907837,2.2555625438690186,0.9312033653259277,1.249428391456604,1.714548110961914
1.921217679977417,1.028950572013855,0.809779942035675,0.9325814247131348,2.253039836883545,0.8978043794631958,1.2667399644851685,1.6797821521759033
1.92245614528656,1.0415027141571045,0.7514078617095947,0.9269445538520813,2.2611241340637207,0.8153097629547119,1.2420035600662231,1.7099603414535522
1.9246591329574585,1.0350377559661865,0.766051709651947,0.8726625442504883,2.252199649810791,0.8995558023452759,1.346617579460144,1.7223351001739502
1.9364405870437622,1.0683152675628662,0.7602316737174988,0.8851561546325684,2.265632390975952,0.978948712348938,1.440360426902771,1.7710281610488892
1.9285824298858643,1.1082122325897217,0.728399395942688,0.9904014468193054,2.2571043968200684,0.8570849299430847,1.2596629858016968,1.7485930919647217
1.9400336742401123,1.0694926977157593,0.7176618576049805,0.915875256061554,2.261991500854492,0.9176629781723022,1.323617696762085,1.7279527187347412
1.9367756843566895,1.0772349834442139,0.8225176930427551,1.0208293199539185,2.2788264751434326,0.8908729553222656,1.2205275297164917,1.7471725940704346
1.9396259784698486,1.0823758840560913,0.8187470436096191,0.969509482383728,2.2669050693511963,0.9747788310050964,1.3785793781280518,1.771077275276184
1.940983533859253,1.1182823181152344,0.7347284555435181,0.8969914317131042,2.27081036567688,0.971854031085968,1.2288217544555664,1.7636125087738037
1.9386577606201172,1.1164835691452026,0.7419808506965637,0.9833927154541016,2.2581026554107666,0.8635858297348022,1.3044195175170898,1.8200814723968506
