,model,reg,lamb,eval/lr,eval/loss,eval/ece,eval/mce,eval/top1_acc,eval/top5_acc,eval/L,eval/alphaD,eval/var,eval/lambd,eval/cummulant,test/lr,test/loss,test/ece,test/mce,test/top1_acc,test/top5_acc,test/L,test/alphaD,test/var,test/lambd,test/cummulant
65,vgg11_bn,3,0.01,0.1,4.6049308316362385,0.0025368928909301758,0.0025368928909301758,0.01299999999987,0.05599999999944,4.604930877685547,0.009159569628536701,0.0004037535982206464,0.10000000149011612,2.3245811462402344e-06,0.1,4.605418941890789,0.0007957024499773979,0.0007957024499773979,0.009666666666655926,0.049333333333278516,4.605419158935547,0.009096765890717506,0.00039844002458266914,0.10000000149011612,2.115964889526367e-06
66,vgg11_bn,4,0.1,0.1,1.578481181572366,0.15963558852672577,0.34997475147247314,0.68899999999311,0.8799999999912,1.5784813165664673,1.0099852085113525,7.157023906707764,0.10000000149011612,0.030405282974243164,0.1,1.5218265437065222,0.15903718769550323,0.36499810218811035,0.7049999999992166,0.890111111110122,1.5218266248703003,1.0272209644317627,7.824210166931152,0.10000000149011612,0.0322018563747406
67,vgg11_bn,5,0.001,0.1,1.4388588523030008,0.14742311835289001,0.28669631481170654,0.67099999999329,0.88499999999115,1.438859224319458,0.8878917694091797,5.5786309242248535,0.10000000149011612,0.02402813732624054,0.1,1.3824166441498131,0.14156287908554077,0.3261830806732178,0.6961111111103376,0.8923333333323418,1.3824167251586914,0.9081765413284302,6.254384517669678,0.10000000149011612,0.025944620370864868
68,vgg11_bn,0,0.1,0.1,1.5995037395744207,0.16124306619167328,0.40255773067474365,0.68799999999312,0.87799999999122,1.599503755569458,1.0161705017089844,7.097992420196533,0.10000000149011612,0.030473843216896057,0.1,1.503624570023574,0.1503513902425766,0.3472387194633484,0.7084444444436572,0.8866666666656814,1.5036245584487915,1.0159574747085571,7.784862995147705,0.10000000149011612,0.03176066279411316
69,vgg11_bn,4,0.001,0.1,1.5850150426673058,0.17519257962703705,0.4167957305908203,0.66799999999332,0.86799999999132,1.5850151777267456,0.9892582893371582,6.74972677230835,0.10000000149011612,0.02900591492652893,0.1,1.4701040172136985,0.1478366106748581,0.33939328789711,0.7109999999992099,0.890666666665677,1.4701039791107178,0.992771327495575,7.34519624710083,0.10000000149011612,0.03031596541404724
70,vgg11_bn,3,2.0,0.1,4.605368568143092,0.0001994594931602478,0.0001994594931602478,0.0099999999999,0.04499999999955,4.6053690910339355,0.004010865930467844,8.105230517685413e-05,0.10000000149011612,4.172325134277344e-07,0.1,4.605191596530391,0.00019999220967292786,0.00019999220967292786,0.009999999999988888,0.05055555555549938,4.605191230773926,0.00393911637365818,7.796478166710585e-05,0.10000000149011612,1.2814998626708984e-06
71,vgg11_bn,5,2.0,0.1,1.7146205730637554,0.19265109300613403,0.4705909788608551,0.67099999999329,0.87499999999125,1.7146207094192505,1.094720721244812,8.409327507019043,0.10000000149011612,0.03525067865848541,0.1,1.6385923340922581,0.1790766417980194,0.38191986083984375,0.7004444444436662,0.8871111111101253,1.6385923624038696,1.116741418838501,9.398545265197754,0.10000000149011612,0.03767859935760498
72,vgg11_bn,5,1.0,0.1,1.6245550946858456,0.1730394959449768,0.33110958337783813,0.68799999999312,0.88599999999114,1.6245553493499756,1.0618641376495361,8.168243408203125,0.10000000149011612,0.033853039145469666,0.1,1.5495593000784653,0.17112243175506592,0.35387158393859863,0.7082222222214353,0.8955555555545605,1.5495593547821045,1.0674500465393066,8.651890754699707,0.10000000149011612,0.03490075469017029
73,vgg11_bn,5,0.01,0.1,1.452966437115233,0.15420515835285187,0.2865581512451172,0.66699999999333,0.89199999999108,1.452966570854187,0.9042885899543762,5.82499361038208,0.10000000149011612,0.024937719106674194,0.1,1.3919766463601924,0.14462320506572723,0.3257174491882324,0.6935555555547849,0.8923333333323418,1.3919767141342163,0.9123075008392334,6.2445783615112305,0.10000000149011612,0.02603943645954132
74,vgg11_bn,4,2.0,0.1,1.5994514066968313,0.18889792263507843,0.41088712215423584,0.67499999999325,0.88699999999113,1.5994514226913452,1.0282058715820312,7.401159763336182,0.10000000149011612,0.03138267993927002,0.1,1.5662124139549543,0.16827024519443512,0.4224076569080353,0.7071111111103253,0.890666666665677,1.5662124156951904,1.070236325263977,8.57219409942627,0.10000000149011612,0.034845635294914246
75,vgg11_bn,3,0.1,0.1,4.604992343629032,0.0025735534727573395,0.0025735534727573395,0.01299999999987,0.05599999999944,4.604991436004639,0.008624538779258728,0.00035827019019052386,0.10000000149011612,1.7881393432617188e-06,0.1,4.60538720572885,0.0007602684199810028,0.0007602684199810028,0.009666666666655926,0.049333333333278516,4.605387210845947,0.008563568815588951,0.0003532499831635505,0.10000000149011612,2.7418136596679688e-06
76,vgg19_bn,3,2.0,0.1,4.605474902828308,0.002807040698826313,0.002807040698826313,0.01299999999987,0.04799999999952,4.605476379394531,0.004009052645415068,8.439976954832673e-05,0.10000000149011612,6.556510925292969e-07,0.1,4.605183914153962,0.0005262149497866631,0.0005262149497866631,0.009666666666655926,0.050222222222166414,4.605184078216553,0.004020864609628916,8.581308793509379e-05,0.10000000149011612,5.066394805908203e-07
77,vgg19_bn,4,0.01,0.1,1.763901692871237,0.20222675800323486,0.5337371826171875,0.7309999999926899,0.90099999999099,1.763901948928833,1.2714588642120361,11.921996116638184,0.10000000149011612,0.04735901951789856,0.1,1.7910538362099793,0.19447976350784302,0.4845033884048462,0.7417777777769535,0.9009999999989988,1.7910538911819458,1.3150767087936401,12.97900676727295,0.10000000149011612,0.050590142607688904
78,vgg19_bn,5,0.5,0.1,1.6401840284361116,0.1886596977710724,0.4100487530231476,0.67899999999321,0.88199999999118,1.6401840448379517,1.0812501907348633,8.556612968444824,0.10000000149011612,0.035136476159095764,0.1,1.595719944982281,0.16397926211357117,0.35194873809814453,0.7057777777769935,0.8875555555545693,1.5957200527191162,1.1120386123657227,9.841800689697266,0.10000000149011612,0.038343772292137146
79,vgg19_bn,0,0.1,0.1,1.7990079938278523,0.19544564187526703,0.5123472213745117,0.73899999999261,0.89899999999101,1.7990080118179321,1.316113829612732,13.138768196105957,0.10000000149011612,0.05082052946090698,0.1,1.7799837569486316,0.19437487423419952,0.46393367648124695,0.7434444444436183,0.9005555555545549,1.7799839973449707,1.3145052194595337,12.965721130371094,0.10000000149011612,0.0505874902009964
80,vgg19_bn,4,0.5,0.1,1.743714911189865,0.1955050379037857,0.38378095626831055,0.73599999999264,0.90899999999091,1.7437149286270142,1.2605687379837036,11.81714153289795,0.10000000149011612,0.046789899468421936,0.1,1.755928964783112,0.19285082817077637,0.4464900493621826,0.7331111111102965,0.9004444444434438,1.7559291124343872,1.2823119163513184,12.558528900146484,0.10000000149011612,0.048671260476112366
81,vgg19_bn,5,0.01,0.1,1.3898001770275965,0.12976974248886108,0.33100467920303345,0.67099999999329,0.87499999999125,1.3898000717163086,0.8437367081642151,5.018828392028809,0.10000000149011612,0.021806344389915466,0.1,1.3302554804538365,0.11571478098630905,0.2391708493232727,0.6935555555547849,0.8855555555545715,1.3302556276321411,0.8546724319458008,5.495497226715088,0.10000000149011612,0.02312222123146057
82,vgg19_bn,3,0.1,0.1,3.9252638424307116,0.021374138072133064,0.15329866111278534,0.06399999999936,0.25099999999749,3.9252641201019287,0.3799728453159332,0.7028651833534241,0.10000000149011612,0.0035202503204345703,0.1,3.9409655156322034,0.016086507588624954,0.12874914705753326,0.05833333333326851,0.23511111111084987,3.9409656524658203,0.37301933765411377,0.7028223276138306,0.10000000149011612,0.003491610288619995
83,vgg19_bn,5,0.001,0.1,1.4453258369871713,0.1467551290988922,0.34566205739974976,0.65799999999342,0.87699999999123,1.4453259706497192,0.8788084387779236,5.4383745193481445,0.10000000149011612,0.02348606288433075,0.1,1.3802194844910673,0.12501659989356995,0.30209481716156006,0.6921111111103421,0.882111111110131,1.3802194595336914,0.8920904994010925,5.991854667663574,0.10000000149011612,0.025019168853759766
84,vgg19_bn,5,0.1,0.1,1.3659475905199066,0.1400555968284607,0.32840150594711304,0.69199999999308,0.89899999999101,1.3659478425979614,0.8921402096748352,5.977479934692383,0.10000000149011612,0.025009647011756897,0.1,1.3999399063661961,0.14243444800376892,0.2765789031982422,0.6974444444436695,0.890555555554566,1.3999398946762085,0.9323202967643738,6.664401054382324,0.10000000149011612,0.02740989625453949
85,vgg19_bn,5,1.0,0.1,1.7740602315880112,0.18604743480682373,0.3576221168041229,0.66599999999334,0.87399999999126,1.7740603685379028,1.1838204860687256,10.93336296081543,0.10000000149011612,0.042436808347702026,0.1,1.6665457203679614,0.1635737121105194,0.3551269471645355,0.6898888888881223,0.881555555554576,1.6665458679199219,1.1350986957550049,10.211446762084961,0.10000000149011612,0.039673805236816406
86,vgg19_bn,5,2.0,0.1,1.77396081104152,0.16795188188552856,0.30887165665626526,0.67499999999325,0.88299999999117,1.7739611864089966,1.1873396635055542,11.478164672851562,0.10000000149011612,0.04338294267654419,0.1,1.750233224407564,0.16756264865398407,0.340090274810791,0.6794444444436895,0.8746666666656947,1.7502332925796509,1.1842695474624634,11.1952486038208,0.10000000149011612,0.04288889467716217
87,vgg19_bn,3,0.01,0.1,4.005838354106656,0.017891623079776764,0.08853298425674438,0.0599999999994,0.22899999999771,4.005838394165039,0.3993293344974518,0.7569278478622437,0.10000000149011612,0.003796190023422241,0.1,4.030472009207136,0.006101920269429684,0.14007627964019775,0.04611111111105987,0.20466666666643923,4.030472278594971,0.38600003719329834,0.7186638712882996,0.10000000149011612,0.003597855567932129
88,vgg19_bn,3,1.0,0.1,3.136464564430032,0.06420445442199707,0.08851943165063858,0.13499999999865,0.51899999999481,3.136464834213257,0.3431641459465027,0.9811711311340332,0.10000000149011612,0.004367530345916748,0.1,3.1376966865432383,0.06679496169090271,0.12264759838581085,0.13855555555540158,0.5074444444438806,3.1376969814300537,0.3483946919441223,0.9458528757095337,0.10000000149011612,0.00428617000579834
89,vgg19_bn,4,0.001,0.1,1.7530016723808721,0.20834368467330933,0.465713769197464,0.72899999999271,0.90499999999095,1.7530016899108887,1.2602012157440186,11.497787475585938,0.10000000149011612,0.04629330337047577,0.1,1.7813973936844607,0.19328202307224274,0.47878938913345337,0.7428888888880634,0.900222222221222,1.7813973426818848,1.3170037269592285,13.119657516479492,0.10000000149011612,0.0508909672498703
90,vgg19_bn,4,0.1,0.1,1.9815547268122604,0.2153024822473526,0.4531509578227997,0.71399999999286,0.90299999999097,1.9815547466278076,1.4091931581497192,15.199897766113281,0.10000000149011612,0.057324960827827454,0.1,1.7657214913352401,0.19423602521419525,0.45615801215171814,0.7384444444436239,0.9005555555545549,1.7657215595245361,1.2992382049560547,12.76355266571045,0.10000000149011612,0.049679115414619446
91,vgg19_bn,4,1.0,0.1,1.827420335615262,0.20825473964214325,0.43715760111808777,0.70799999999292,0.90299999999097,1.8274201154708862,1.284493327140808,12.456937789916992,0.10000000149011612,0.04846848547458649,0.1,1.7485914078463118,0.19247248768806458,0.4709734320640564,0.7361111111102931,0.8988888888878901,1.7485915422439575,1.2862015962600708,12.745177268981934,0.10000000149011612,0.04908192157745361
92,vgg19_bn,4,2.0,0.1,1.8789608290650062,0.21454361081123352,0.5612801909446716,0.70899999999291,0.89899999999101,1.8789610862731934,1.3115278482437134,12.804450988769531,0.10000000149011612,0.0499805212020874,0.1,1.7800672829240842,0.19938364624977112,0.47502386569976807,0.7292222222214119,0.9003333333323329,1.7800674438476562,1.2972924709320068,12.92884349822998,0.10000000149011612,0.0497480183839798
93,vgg19_bn,3,0.5,0.1,3.346157278931616,0.07004512846469879,0.19348831474781036,0.13699999999863,0.46099999999539,3.3461575508117676,0.40651440620422363,1.0201256275177002,0.10000000149011612,0.0048461854457855225,0.1,3.307750168409954,0.057442791759967804,0.1266399472951889,0.12577777777763802,0.4698888888883668,3.3077499866485596,0.3922419846057892,0.9450033903121948,0.10000000149011612,0.004509687423706055
94,vgg19_bn,3,0.001,0.1,4.606307460498205,0.005517465993762016,0.005517465993762016,0.00499999999995,0.04499999999955,4.606308460235596,0.009706491604447365,0.000489726837258786,0.10000000149011612,2.8014183044433594e-06,0.1,4.605324740061195,3.716070204973221e-05,3.716070204973221e-05,0.010555555555543826,0.05055555555549938,4.605324745178223,0.009835785254836082,0.0005083817522972822,0.10000000149011612,3.129243850708008e-06
95,shufflenetv2_x1_0,5,0.001,0.1,1.13533531484141,0.09568336606025696,0.20507097244262695,0.67499999999325,0.92899999999071,1.1353352069854736,0.6632428765296936,3.2456178665161133,0.10000000149011612,0.014260813593864441,0.1,1.0740098543949328,0.07777925580739975,0.16790542006492615,0.7112222222214319,0.9193333333323118,1.0740097761154175,0.6652755737304688,3.3430538177490234,0.10000000149011612,0.014575101435184479
96,shufflenetv2_x1_0,3,2.0,0.1,1.3388249740232494,0.0693071037530899,0.1497628092765808,0.61499999999385,0.8899999999911,1.33882474899292,0.6662115454673767,3.0032341480255127,0.10000000149011612,0.013587906956672668,0.1,1.2229427218094417,0.037156518548727036,0.0921887680888176,0.6603333333325996,0.899444444443445,1.2229427099227905,0.6510822176933289,3.0925464630126953,0.10000000149011612,0.013648830354213715
97,shufflenetv2_x1_0,5,0.1,0.1,1.1863801360701587,0.10159720480442047,0.19422397017478943,0.6809999999931899,0.92699999999073,1.18638014793396,0.7133126258850098,3.818639039993286,0.10000000149011612,0.01652666926383972,0.1,1.0941495220954693,0.08471492677927017,0.17188706994056702,0.7169999999992033,0.9191111111100898,1.0941495895385742,0.6957619786262512,3.725206136703491,0.10000000149011612,0.016044504940509796
98,shufflenetv2_x1_0,3,0.1,0.1,1.3399069175243927,0.03102175146341324,0.9097513556480408,0.60899999999391,0.88799999999112,1.3399074077606201,0.6080588102340698,2.3961026668548584,0.10000000149011612,0.011069267988204956,0.1,1.2628696348145645,0.015900868922472,0.03907892107963562,0.6373333333326251,0.8895555555545671,1.2628697156906128,0.6142151951789856,2.5411486625671387,0.10000000149011612,0.01159428060054779
99,shufflenetv2_x1_0,4,0.001,0.1,1.2247865077564075,0.13359537720680237,0.3027992248535156,0.6899999999931,0.9059999999909399,1.224786400794983,0.7671105265617371,4.206332206726074,0.10000000149011612,0.018414661288261414,0.1,1.1677224093284122,0.11003445088863373,0.2520895004272461,0.7294444444436339,0.9144444444434283,1.167722463607788,0.7840577363967896,4.654018878936768,0.10000000149011612,0.019865579903125763
100,shufflenetv2_x1_0,4,0.1,0.1,1.2155220387023236,0.1089441254734993,0.20616835355758667,0.71199999999288,0.9099999999909,1.2155219316482544,0.7879723310470581,4.58535623550415,0.10000000149011612,0.019779890775680542,0.1,1.164558422596054,0.11127577722072601,0.9156096577644348,0.7297777777769668,0.9137777777767624,1.1645584106445312,0.7876778841018677,4.7642598152160645,0.10000000149011612,0.020198628306388855
101,shufflenetv2_x1_0,4,0.5,0.1,1.2205095169086744,0.12586237490177155,0.33377712965011597,0.69499999999305,0.91899999999081,1.2205095291137695,0.7648757696151733,4.166027069091797,0.10000000149011612,0.018281184136867523,0.1,1.1130353994718103,0.10357997566461563,0.21106696128845215,0.7272222222214141,0.9213333333323096,1.1130354404449463,0.7408303618431091,4.186423301696777,0.10000000149011612,0.017967432737350464
102,shufflenetv2_x1_0,4,2.0,0.1,1.324924694163473,0.13984514772891998,0.3163793683052063,0.66699999999333,0.90399999999096,1.3249248266220093,0.810084342956543,4.745823383331299,0.10000000149011612,0.020530149340629578,0.1,1.2531366069433327,0.1254984438419342,0.23774349689483643,0.7022222222214419,0.9121111111100976,1.2531366348266602,0.8154284358024597,5.012909889221191,0.10000000149011612,0.021291643381118774
103,shufflenetv2_x1_0,5,2.0,0.1,1.3227789269730166,0.12567447125911713,0.2840670347213745,0.6809999999931899,0.91099999999089,1.3227789402008057,0.8124023675918579,4.904359817504883,0.10000000149011612,0.02094978094100952,0.1,1.2482701526123616,0.12537960708141327,0.22666168212890625,0.6933333333325629,0.9113333333323207,1.2482701539993286,0.7990395426750183,4.838053226470947,0.10000000149011612,0.02053891122341156
104,shufflenetv2_x1_0,4,0.01,0.1,1.2233602878304841,0.1241527646780014,0.2812843918800354,0.699999999993,0.91499999999085,1.2233604192733765,0.7777960896492004,4.407674789428711,0.10000000149011612,0.01915038377046585,0.1,1.1602113366481253,0.1127186194062233,0.21910208463668823,0.727555555554747,0.9162222222212041,1.1602113246917725,0.7777023911476135,4.559869766235352,0.10000000149011612,0.019515015184879303
105,shufflenetv2_x1_0,5,0.01,0.1,1.139333355954384,0.09287513792514801,0.2595399022102356,0.68599999999314,0.92699999999073,1.1393336057662964,0.6645930409431458,3.1986429691314697,0.10000000149011612,0.014133244752883911,0.1,1.10159287065389,0.07791018486022949,0.19201290607452393,0.7045555555547727,0.9152222222212052,1.1015928983688354,0.6750595569610596,3.4145777225494385,0.10000000149011612,0.014901533722877502
106,shufflenetv2_x1_0,3,0.5,0.1,1.213527071261641,0.03128659725189209,0.11238567531108856,0.63799999999362,0.91099999999089,1.2135272026062012,0.5997133255004883,2.496964693069458,0.10000000149011612,0.011303938925266266,0.1,1.1552142024449985,0.025816364213824272,0.09717737883329391,0.6701111111103665,0.9063333333323262,1.1552141904830933,0.6108948588371277,2.659114122390747,0.10000000149011612,0.011919006705284119
107,shufflenetv2_x1_0,4,1.0,0.1,1.180099594712981,0.10818792134523392,0.2474920153617859,0.69699999999303,0.91599999999084,1.1800998449325562,0.7424544095993042,4.1049604415893555,0.10000000149011612,0.017762601375579834,0.1,1.1131877886801167,0.10324692726135254,0.21529215574264526,0.7274444444436361,0.917777777776758,1.1131876707077026,0.7429533004760742,4.241591453552246,0.10000000149011612,0.018136218190193176
108,shufflenetv2_x1_0,5,1.0,0.1,1.2627063863368644,0.12547430396080017,0.2646685242652893,0.68699999999313,0.91399999999086,1.2627066373825073,0.7926028966903687,4.659357070922852,0.10000000149011612,0.020005598664283752,0.1,1.1172476067315005,0.10287995636463165,0.19973957538604736,0.7208888888880879,0.9229999999989743,1.1172477006912231,0.7367512583732605,4.281171798706055,0.10000000149011612,0.01810922473669052
109,shufflenetv2_x1_0,3,1.0,0.1,1.2075396655445374,0.05131976306438446,0.12657736241817474,0.64099999999359,0.91299999999087,1.2075397968292236,0.6171074509620667,2.7031922340393066,0.10000000149011612,0.012109510600566864,0.1,1.1260496365433283,0.03388690948486328,0.08853904902935028,0.6801111111103554,0.9138888888878733,1.1260497570037842,0.6130438446998596,2.710862398147583,0.10000000149011612,0.012110583484172821
110,shufflenetv2_x1_0,3,0.001,0.1,1.4355656957120921,0.0408284068107605,0.11638286709785461,0.58199999999418,0.87399999999126,1.435565710067749,0.6347253322601318,2.578538656234741,0.10000000149011612,0.01192280650138855,0.1,1.4066086197165,0.021511271595954895,0.04554104804992676,0.6035555555548849,0.8712222222212541,1.4066085815429688,0.6571540236473083,2.873631715774536,0.10000000149011612,0.013067826628684998
111,shufflenetv2_x1_0,0,0.1,0.1,1.2468172187101116,0.12257732450962067,0.30609822273254395,0.69899999999301,0.90799999999092,1.2468172311782837,0.7898372411727905,4.51007080078125,0.10000000149011612,0.01960158348083496,0.1,1.1675051967576153,0.10745016485452652,0.2480115294456482,0.7327777777769635,0.9163333333323151,1.1675052642822266,0.7885212898254395,4.726404666900635,0.10000000149011612,0.020121373236179352
112,shufflenetv2_x1_0,3,0.01,0.1,1.3275526629253402,0.04127873480319977,0.11123448610305786,0.599999999994,0.8899999999911,1.3275525569915771,0.6038080453872681,2.4072256088256836,0.10000000149011612,0.011012539267539978,0.1,1.2803980627668223,0.016292322427034378,0.09656085819005966,0.638444444443735,0.8888888888879012,1.2803980112075806,0.6255367398262024,2.651435375213623,0.10000000149011612,0.012049153447151184
113,shufflenetv2_x1_0,5,0.5,0.1,1.117703188209565,0.10937399417161942,0.212764710187912,0.68799999999312,0.92299999999077,1.1177034378051758,0.6876503229141235,3.5412282943725586,0.10000000149011612,0.015406787395477295,0.1,1.1086284174786873,0.09879671037197113,0.1947251558303833,0.7141111111103176,0.9213333333323096,1.108628511428833,0.7133065462112427,3.94840145111084,0.10000000149011612,0.016886822879314423
114,shufflenetv2_x0_5,5,0.01,0.1,1.2849031558292523,0.07077299803495407,0.15488088130950928,0.61899999999381,0.90699999999093,1.2849032878875732,0.6302737593650818,2.5897648334503174,0.10000000149011612,0.011934638023376465,0.1,1.225707410404155,0.05046023800969124,0.11388885974884033,0.6623333333325974,0.8981111111101131,1.2257075309753418,0.6655875444412231,3.137700319290161,0.10000000149011612,0.013977743685245514
115,shufflenetv2_x0_5,5,0.001,0.1,1.2721803061105945,0.05828995257616043,0.13867411017417908,0.64799999999352,0.8899999999911,1.2721803188323975,0.6652238965034485,3.028297185897827,0.10000000149011612,0.013661175966262817,0.1,1.21524339117021,0.05571555718779564,0.1295132040977478,0.6548888888881612,0.9012222222212208,1.2152433395385742,0.6480699181556702,2.9410533905029297,0.10000000149011612,0.013180255889892578
116,shufflenetv2_x0_5,0,0.1,0.1,1.417765126355796,0.12806211411952972,0.2606202960014343,0.65699999999343,0.89099999999109,1.4177652597427368,0.8300930857658386,4.897614002227783,0.10000000149011612,0.021205872297286987,0.1,1.2971363450578623,0.11828882247209549,0.2283846139907837,0.6818888888881312,0.9024444444434416,1.2971363067626953,0.8025058507919312,4.754020690917969,0.10000000149011612,0.020397767424583435
117,shufflenetv2_x0_5,4,2.0,0.1,1.2796465030497874,0.11102151870727539,0.22310572862625122,0.66499999999335,0.90699999999093,1.2796465158462524,0.7428059577941895,4.034580707550049,0.10000000149011612,0.01750674843788147,0.1,1.2686993002040357,0.10568781197071075,0.18698662519454956,0.6821111111103532,0.9026666666656636,1.268699288368225,0.7745838165283203,4.509927272796631,0.10000000149011612,0.019255414605140686
118,shufflenetv2_x0_5,3,2.0,0.1,1.5142744628159346,0.06411020457744598,0.15351498126983643,0.56099999999439,0.86199999999138,1.5142744779586792,0.5757622122764587,2.196599245071411,0.10000000149011612,0.010096743702888489,0.1,1.4567388279941331,0.06991425156593323,0.16467928886413574,0.5958888888882268,0.873111111110141,1.456738829612732,0.5911378860473633,2.4042344093322754,0.10000000149011612,0.010900631546974182
119,shufflenetv2_x0_5,3,0.001,0.1,1.675107939181538,0.04121598228812218,0.25284039974212646,0.52299999999477,0.83199999999168,1.6751080751419067,0.6765555739402771,2.8288803100585938,0.10000000149011612,0.01318436861038208,0.1,1.645566249714426,0.025361714884638786,0.06348487734794617,0.5404444444438439,0.8331111111101853,1.6455662250518799,0.6927565336227417,3.047484874725342,0.10000000149011612,0.01403343677520752
120,shufflenetv2_x0_5,5,2.0,0.1,1.3716034752060844,0.09517328441143036,0.20610524713993073,0.61899999999381,0.89699999999103,1.3716038465499878,0.7170745730400085,3.529951333999634,0.10000000149011612,0.015776708722114563,0.1,1.2408453212302306,0.06835947930812836,0.11473819613456726,0.6609999999992655,0.9019999999989977,1.2408453226089478,0.6924847960472107,3.5346579551696777,0.10000000149011612,0.015427641570568085
121,shufflenetv2_x0_5,3,1.0,0.1,1.456214771013719,0.03889691084623337,0.40723857283592224,0.57599999999424,0.86099999999139,1.4562146663665771,0.5950940251350403,2.3385074138641357,0.10000000149011612,0.01067797839641571,0.1,1.3581285329139485,0.044130127876996994,0.09447125345468521,0.6193333333326452,0.881333333332354,1.3581284284591675,0.5900501012802124,2.338663101196289,0.10000000149011612,0.01070508360862732
122,shufflenetv2_x0_5,4,0.01,0.1,1.3903380493366708,0.13953830301761627,0.31734126806259155,0.65399999999346,0.89899999999101,1.3903379440307617,0.8120412230491638,4.6042256355285645,0.10000000149011612,0.020203113555908203,0.1,1.2871591898073786,0.11585280299186707,0.22027409076690674,0.6818888888881312,0.9036666666656625,1.2871593236923218,0.7930594682693481,4.652298450469971,0.10000000149011612,0.019970357418060303
123,shufflenetv2_x0_5,3,0.01,0.1,1.8006043254082635,0.03675226494669914,0.09287649393081665,0.50399999999496,0.81099999999189,1.8006041049957275,0.7109768986701965,3.103943109512329,0.10000000149011612,0.01443818211555481,0.1,1.7550652404993698,0.018518297001719475,0.045782268047332764,0.5239999999994177,0.8125555555546526,1.7550652027130127,0.7129349708557129,3.178415536880493,0.10000000149011612,0.0146903395652771
124,shufflenetv2_x0_5,4,0.1,0.1,1.3234519826150897,0.1183893084526062,0.23382818698883057,0.66299999999337,0.89299999999107,1.3234519958496094,0.7684991955757141,4.215233325958252,0.10000000149011612,0.018420204520225525,0.1,1.2856651530285754,0.11250558495521545,0.19967412948608398,0.6778888888881356,0.9005555555545549,1.2856651544570923,0.7891230583190918,4.6467061042785645,0.10000000149011612,0.019870534539222717
125,shufflenetv2_x0_5,5,0.5,0.1,1.2406098718559864,0.08688642829656601,0.17204678058624268,0.62599999999374,0.91599999999084,1.240609884262085,0.6414496898651123,2.8207285404205322,0.10000000149011612,0.012757189571857452,0.1,1.1994378553414855,0.05418737232685089,0.09518164396286011,0.674333333332584,0.9045555555545504,1.1994378566741943,0.6702089309692383,3.254460334777832,0.10000000149011612,0.014369189739227295
126,shufflenetv2_x0_5,4,1.0,0.1,1.3303261862282934,0.12146575003862381,0.23710668087005615,0.64599999999354,0.89799999999102,1.3303263187408447,0.7606788873672485,4.110706329345703,0.10000000149011612,0.018019050359725952,0.1,1.2472599863393075,0.09833495318889618,0.17805789411067963,0.6865555555547926,0.9045555555545504,1.2472599744796753,0.7639722228050232,4.42432975769043,0.10000000149011612,0.01887483149766922
127,shufflenetv2_x0_5,4,0.001,0.1,1.3387799129122497,0.13804179430007935,0.28655335307121277,0.64799999999352,0.90199999999098,1.3387799263000488,0.7868603467941284,4.403377056121826,0.10000000149011612,0.01922774314880371,0.1,1.2865700707445498,0.118749238550663,0.2205946147441864,0.6802222222214663,0.9044444444434394,1.2865700721740723,0.792319655418396,4.665955543518066,0.10000000149011612,0.019976288080215454
128,shufflenetv2_x0_5,4,0.5,0.1,1.3655780417259946,0.12102246284484863,0.21951782703399658,0.65399999999346,0.90699999999093,1.3655779361724854,0.7981953024864197,4.65630578994751,0.10000000149011612,0.020042628049850464,0.1,1.2564822686327646,0.1077151894569397,0.19017291069030762,0.6784444444436906,0.9036666666656625,1.2564822435379028,0.7647113800048828,4.359137058258057,0.10000000149011612,0.018729880452156067
129,shufflenetv2_x0_5,5,0.1,0.1,1.2802948823691704,0.07435276359319687,0.16348113119602203,0.62899999999371,0.90499999999095,1.2802947759628296,0.6554394364356995,2.9449522495269775,0.10000000149011612,0.01326240599155426,0.1,1.1900424016869333,0.05158018320798874,0.0965748131275177,0.6679999999992577,0.8978888888878912,1.190042495727539,0.6526610255241394,3.0483906269073486,0.10000000149011612,0.013548851013183594
130,shufflenetv2_x0_5,5,1.0,0.1,1.2865987887468662,0.08041450381278992,0.1575867384672165,0.64799999999352,0.89699999999103,1.2865986824035645,0.6970817446708679,3.408966064453125,0.10000000149011612,0.015153557062149048,0.1,1.1822538495173103,0.05992686748504639,0.10398519039154053,0.6799999999992444,0.9059999999989933,1.1822539567947388,0.6769694089889526,3.3787014484405518,0.10000000149011612,0.014805138111114502
131,shufflenetv2_x0_5,3,0.1,0.1,1.6069609958169868,0.023447927087545395,0.24830225110054016,0.54599999999454,0.83799999999162,1.6069610118865967,0.6431227326393127,2.569953680038452,0.10000000149011612,0.011999696493148804,0.1,1.556510791108746,0.008044801652431488,0.05293748155236244,0.5639999999993733,0.8501111111101665,1.5565108060836792,0.6529561281204224,2.7274270057678223,0.10000000149011612,0.01257990300655365
132,shufflenetv2_x0_5,3,0.5,0.1,1.512801274430398,0.0238594152033329,0.41336145997047424,0.5599999999944,0.86399999999136,1.512801170349121,0.6105539202690125,2.3953135013580322,0.10000000149011612,0.01108047366142273,0.1,1.4417422331579246,0.027624916285276413,0.08759526908397675,0.5906666666660103,0.8666666666657036,1.441742181777954,0.6096002459526062,2.4215593338012695,0.10000000149011612,0.011162400245666504
