SGD-DA,SGD,SGD-L2-DA,SGD-L2,SGD-DA-IR,SGD-IR,SGD-L2-DA-IR,SGD-L2-IR
1.7410056591033936,3.76776385307312,1.6006031036376953,2.278602123260498,0.1638178527355194,0.3968837857246399,0.26369526982307434,0.1690809428691864
1.6792665719985962,3.7001824378967285,1.4743995666503906,2.266456365585327,0.17884716391563416,0.3425207734107971,0.18956363201141357,0.1719231903553009
1.665233850479126,3.680446147918701,1.7587254047393799,2.2247939109802246,0.19409462809562683,0.3731982409954071,0.19994795322418213,0.2363373339176178
1.6926628351211548,3.624069929122925,1.6232973337173462,2.208921194076538,0.17332181334495544,0.433809757232666,0.1798759400844574,0.15499010682106018
1.629476547241211,3.5864474773406982,1.5650149583816528,2.1774771213531494,0.17391130328178406,0.3923909366130829,0.17698779702186584,0.19696518778800964
1.6594905853271484,3.6074657440185547,1.8607511520385742,2.2938618659973145,0.18035978078842163,0.4157647490501404,0.18622517585754395,0.24037033319473267
1.7515590190887451,3.6042189598083496,1.855363130569458,2.2783846855163574,0.17604336142539978,0.4776287078857422,0.1940612494945526,0.19783318042755127
1.8924648761749268,3.6300253868103027,2.0572922229766846,2.3914849758148193,0.19447281956672668,0.4375338554382324,0.18586352467536926,0.18985942006111145
1.7489616870880127,3.6421103477478027,1.676680326461792,2.517585039138794,0.19879311323165894,0.4988434910774231,0.20299330353736877,0.17694547772407532
1.7488124370574951,3.624417781829834,1.6668663024902344,2.221574068069458,0.1855681836605072,0.541122555732727,0.22548168897628784,0.19084349274635315
1.8009039163589478,3.630805253982544,1.5967631340026855,2.742039203643799,0.19073083996772766,0.5128547549247742,0.21790489554405212,0.24162471294403076
1.8111965656280518,3.650287628173828,1.5946271419525146,2.330638885498047,0.185420960187912,0.5529862642288208,0.19803419709205627,0.17904505133628845
1.8744663000106812,3.652045488357544,1.733999252319336,2.096810817718506,0.1944291591644287,0.5298247933387756,0.18626540899276733,0.18373847007751465
1.8431638479232788,3.6778862476348877,1.5300768613815308,2.362086534500122,0.18484428524971008,0.5323052406311035,0.19884541630744934,0.1873829960823059
1.7947981357574463,3.6663918495178223,1.6879596710205078,2.4621951580047607,0.1835210621356964,0.5549544095993042,0.16046732664108276,0.17679527401924133
1.8180866241455078,3.6931471824645996,1.796203851699829,2.271517753601074,0.1908738911151886,0.579703152179718,0.1699136197566986,0.1553790271282196
1.9137016534805298,3.6832833290100098,1.4379708766937256,2.1360015869140625,0.2021363377571106,0.5639871954917908,0.1789487898349762,0.1808096468448639
1.891592025756836,3.703187942504883,1.5573701858520508,2.2841622829437256,0.19250765442848206,0.6124541163444519,0.15622153878211975,0.18091842532157898
1.848535180091858,3.7082505226135254,1.406069040298462,2.093884229660034,0.18315643072128296,0.6873658299446106,0.1678544282913208,0.16829192638397217
1.952667474746704,3.711663007736206,1.6679365634918213,2.458456516265869,0.20889058709144592,0.6213304400444031,0.18178239464759827,0.19677281379699707
1.9267237186431885,3.7102882862091064,1.3753488063812256,2.533576488494873,0.2559511363506317,0.7382050156593323,0.1603102684020996,0.17537564039230347
1.9486175775527954,3.7072365283966064,1.4890508651733398,2.331970691680908,0.2141299843788147,0.6328263878822327,0.17811045050621033,0.19043892621994019
1.8946361541748047,3.704232692718506,1.5585342645645142,2.341881275177002,0.22154554724693298,0.6738927960395813,0.24977892637252808,0.1869317889213562
1.9749510288238525,3.7247467041015625,1.439516305923462,2.620893955230713,0.21067753434181213,0.7117792963981628,0.18252477049827576,0.18212974071502686
1.9714828729629517,3.733654022216797,1.474960207939148,2.3466439247131348,0.22499293088912964,0.7303190231323242,0.16034647822380066,0.16202107071876526
2.035473346710205,3.720349073410034,1.5227735042572021,2.3186323642730713,0.20296335220336914,0.7353311777114868,0.18660306930541992,0.18875688314437866
2.097649574279785,3.736736297607422,1.6574863195419312,2.2670068740844727,0.2319405972957611,0.7191354036331177,0.2144455909729004,0.18906623125076294
2.0178720951080322,3.7388968467712402,1.4678065776824951,2.6275503635406494,0.20784497261047363,0.8666881918907166,0.18762364983558655,0.1929818093776703
1.954066276550293,3.7238197326660156,1.7236921787261963,2.5527524948120117,0.21243497729301453,0.7753399014472961,0.2499924600124359,0.18187716603279114
2.0024218559265137,3.7397167682647705,1.5354018211364746,2.3082783222198486,0.2148883044719696,0.7923951745033264,0.1794150471687317,0.19621968269348145
2.076788902282715,3.7470881938934326,1.4406664371490479,2.5300564765930176,0.2107006311416626,0.8055704832077026,0.16801729798316956,0.20225942134857178
2.1377482414245605,3.7430050373077393,1.762765884399414,2.4574785232543945,0.2216579020023346,0.8597341179847717,0.16319245100021362,0.18737971782684326
2.1527748107910156,3.7518258094787598,1.3092904090881348,2.4071834087371826,0.21619871258735657,0.8491659164428711,0.15071287751197815,0.1765979826450348
2.135488748550415,3.760352373123169,1.5049283504486084,2.4934098720550537,0.2298782765865326,0.8926212787628174,0.17064779996871948,0.19485875964164734
2.1808178424835205,3.763148546218872,1.4884068965911865,2.601107358932495,0.2604922652244568,0.85243821144104,0.18940314650535583,0.17057374119758606
2.0662479400634766,3.7888779640197754,1.7297563552856445,2.585374116897583,0.2305060625076294,0.9116321802139282,0.1733507215976715,0.21442443132400513
2.0847926139831543,3.7914958000183105,1.4588521718978882,2.2153067588806152,0.22065803408622742,0.9094986319541931,0.2090907096862793,0.23083820939064026
2.1882762908935547,3.789796829223633,1.60356867313385,2.8414642810821533,0.23709014058113098,0.9093672037124634,0.16177579760551453,0.22610902786254883
2.1418957710266113,3.8032021522521973,1.5225107669830322,2.4122533798217773,0.2452358603477478,0.923270583152771,0.17984002828598022,0.17165839672088623
2.2004120349884033,3.7836849689483643,1.5622265338897705,2.305999279022217,0.24420365691184998,0.9671995043754578,0.15701234340667725,0.22665947675704956
2.226149559020996,3.783298969268799,1.4815202951431274,2.437589168548584,0.24133369326591492,0.9488233923912048,0.2029961347579956,0.19792631268501282
2.2674078941345215,3.778338670730591,1.6557058095932007,2.5449092388153076,0.24428650736808777,0.9511557221412659,0.18743321299552917,0.2184009552001953
2.263698101043701,3.7869319915771484,1.328418493270874,2.1845688819885254,0.25163546204566956,0.9701576828956604,0.1451687514781952,0.1933121681213379
2.2529311180114746,3.7885093688964844,1.315966248512268,2.2977614402770996,0.24773627519607544,1.0125895738601685,0.21573007106781006,0.21067917346954346
2.219289779663086,3.790616989135742,1.4538030624389648,2.4598963260650635,0.2599494159221649,1.029011845588684,0.158613920211792,0.17502754926681519
2.251349687576294,3.80485463142395,1.664817452430725,2.224907636642456,0.24491265416145325,1.0112637281417847,0.15552327036857605,0.19420325756072998
2.2961647510528564,3.8194403648376465,1.3837426900863647,2.4845378398895264,0.2604205906391144,1.0247033834457397,0.16917943954467773,0.21469831466674805
2.2616469860076904,3.807828426361084,1.4203485250473022,2.258028030395508,0.25800108909606934,1.0097798109054565,0.2003823220729828,0.19112706184387207
2.323019504547119,3.803668260574341,1.467715859413147,2.310683012008667,0.2629072964191437,1.027859091758728,0.16240999102592468,0.19161850214004517
2.2887771129608154,3.792637586593628,1.5954923629760742,2.357430934906006,0.2629588544368744,1.019371747970581,0.17993584275245667,0.21494686603546143
2.345064163208008,3.8138184547424316,1.3572725057601929,2.3698859214782715,0.2760125696659088,1.0160595178604126,0.14475464820861816,0.21243184804916382
2.329760789871216,3.801359176635742,1.485864281654358,2.196101188659668,0.2867843210697174,1.0256227254867554,0.1870913803577423,0.19961461424827576
2.3408076763153076,3.813180446624756,1.4734439849853516,2.2673161029815674,0.2570614218711853,1.0293859243392944,0.20016714930534363,0.22977307438850403
2.3135485649108887,3.8106255531311035,1.4919798374176025,2.4101338386535645,0.2812962234020233,1.0414308309555054,0.17133980989456177,0.22215977311134338
2.2961642742156982,3.8019652366638184,1.3799618482589722,2.2489585876464844,0.2595466375350952,1.0412710905075073,0.18023058772087097,0.24897053837776184
2.3483059406280518,3.808314561843872,1.6487535238265991,2.269975185394287,0.26111900806427,1.0593223571777344,0.16917705535888672,0.1913990080356598
2.376309633255005,3.8230814933776855,1.2930500507354736,2.4148097038269043,0.2864772081375122,1.0574092864990234,0.20281866192817688,0.216352641582489
2.4050137996673584,3.8246045112609863,1.3645013570785522,2.444702386856079,0.2912096679210663,1.060706377029419,0.17323583364486694,0.2270480990409851
2.43211030960083,3.8290553092956543,1.6641628742218018,2.727569103240967,0.2959580719470978,1.0627996921539307,0.15840187668800354,0.2368660271167755
2.366931438446045,3.823859453201294,1.4274581670761108,2.2056567668914795,0.2812623977661133,1.060282826423645,0.17302751541137695,0.20954623818397522
2.4018547534942627,3.8236660957336426,1.3501780033111572,2.4088022708892822,0.2888977527618408,1.076277732849121,0.16261667013168335,0.24777084589004517
2.3654415607452393,3.8290152549743652,1.3180195093154907,2.3894145488739014,0.31942859292030334,1.0763391256332397,0.1699484884738922,0.22820726037025452
2.4098429679870605,3.8436827659606934,1.2650973796844482,2.308128833770752,0.30802860856056213,1.0874611139297485,0.1752820611000061,0.23485109210014343
2.4226317405700684,3.8331856727600098,1.5932430028915405,2.8525776863098145,0.32525748014450073,1.090647578239441,0.1769070327281952,0.22789239883422852
2.4589335918426514,3.8339438438415527,1.4270994663238525,2.320262908935547,0.3219522535800934,1.0958274602890015,0.17450988292694092,0.2435523271560669
2.4460551738739014,3.8325035572052,1.6931957006454468,2.2388882637023926,0.32583266496658325,1.0946216583251953,0.1769457757472992,0.2636750042438507
2.506174087524414,3.829263687133789,1.4228346347808838,2.305856227874756,0.31885698437690735,1.0971596240997314,0.1743127405643463,0.21652668714523315
2.516972780227661,3.8380160331726074,1.3589866161346436,2.3162753582000732,0.32101720571517944,1.109466791152954,0.15461444854736328,0.24072736501693726
2.5214040279388428,3.8612678050994873,1.3356404304504395,2.281057834625244,0.33933356404304504,1.1131086349487305,0.18783241510391235,0.24612292647361755
2.5045294761657715,3.849936008453369,1.2925817966461182,2.3706703186035156,0.3378666937351227,1.1154850721359253,0.2340155839920044,0.24367868900299072
2.5320372581481934,3.834867000579834,1.2513401508331299,2.32234525680542,0.3318929672241211,1.1153841018676758,0.2087077498435974,0.2572193741798401
2.4707388877868652,3.8496925830841064,1.2697874307632446,2.590177536010742,0.3455236554145813,1.1230888366699219,0.1951773464679718,0.21327152848243713
2.4905059337615967,3.8459715843200684,1.2649214267730713,2.5015945434570312,0.33466383814811707,1.1242598295211792,0.16664788126945496,0.26733309030532837
2.508357524871826,3.8491408824920654,1.3211899995803833,2.2406437397003174,0.3537251055240631,1.124463677406311,0.19812345504760742,0.2536541223526001
2.541762351989746,3.8603007793426514,1.4061126708984375,2.2954883575439453,0.3497801721096039,1.1247074604034424,0.20554766058921814,0.23934021592140198
2.559886932373047,3.85746693611145,1.34181547164917,2.2862911224365234,0.3493329882621765,1.1259158849716187,0.16746222972869873,0.27977123856544495
2.570974588394165,3.846806287765503,1.3709752559661865,2.2572107315063477,0.36649107933044434,1.1301666498184204,0.19348248839378357,0.2672789990901947
2.5941805839538574,3.843733549118042,1.40578293800354,2.3017821311950684,0.34678444266319275,1.1282902956008911,0.16600891947746277,0.25148794054985046
2.540313959121704,3.8641953468322754,1.3932654857635498,2.379016399383545,0.3526562452316284,1.143424153327942,0.16434505581855774,0.2769544720649719
2.5721371173858643,3.849555492401123,1.3442180156707764,2.310673475265503,0.361158549785614,1.1370822191238403,0.17000705003738403,0.2564831078052521
2.571528196334839,3.8771705627441406,1.5472686290740967,2.216259002685547,0.37167713046073914,1.137954592704773,0.16403540968894958,0.258987694978714
2.5978989601135254,3.854428768157959,1.4387054443359375,2.179685115814209,0.3683803975582123,1.1457958221435547,0.16712293028831482,0.25591254234313965
2.5881800651550293,3.8681442737579346,1.3220183849334717,2.3579063415527344,0.3725294768810272,1.143349051475525,0.16978204250335693,0.250922292470932
2.5985305309295654,3.8497509956359863,1.3052421808242798,2.27752423286438,0.37230387330055237,1.1401373147964478,0.17738163471221924,0.2554336190223694
2.579775333404541,3.8614094257354736,1.3066635131835938,2.0277793407440186,0.39359644055366516,1.1487277746200562,0.1813635230064392,0.29783546924591064
2.62321400642395,3.8622729778289795,1.579368233680725,1.9188086986541748,0.3794512152671814,1.1446800231933594,0.17121195793151855,0.2811291813850403
2.6379873752593994,3.8612594604492188,1.2752374410629272,1.7739416360855103,0.38451194763183594,1.1519392728805542,0.16213402152061462,0.23747146129608154
2.6411023139953613,3.8683197498321533,1.3332202434539795,1.7284107208251953,0.40225058794021606,1.1532469987869263,0.16694456338882446,0.27530744671821594
2.622023344039917,3.8657402992248535,1.290034532546997,1.6975539922714233,0.40085524320602417,1.1541765928268433,0.16971945762634277,0.27586355805397034
2.627384901046753,3.8697350025177,1.4543936252593994,1.6689608097076416,0.4078802466392517,1.1591798067092896,0.17802268266677856,0.28371110558509827
2.616065502166748,3.860058307647705,1.305403470993042,1.6495850086212158,0.3982497751712799,1.1581647396087646,0.15710890293121338,0.2793242037296295
2.6453700065612793,3.8694100379943848,1.376494288444519,1.6355186700820923,0.4052235186100006,1.1592090129852295,0.15554338693618774,0.2981323003768921
2.627176284790039,3.8640990257263184,1.3272955417633057,1.6230602264404297,0.4296548664569855,1.1609270572662354,0.16674935817718506,0.2797168493270874
2.662260055541992,3.8787708282470703,1.419597864151001,1.6115703582763672,0.43584927916526794,1.1648913621902466,0.1712942123413086,0.283062607049942
2.632483720779419,3.8767952919006348,1.3285671472549438,1.6102157831192017,0.43506935238838196,1.156221628189087,0.17575129866600037,0.28747156262397766
2.664917469024658,3.8774361610412598,1.3990166187286377,1.6046178340911865,0.4438747465610504,1.1628532409667969,0.1618732511997223,0.27641624212265015
2.649822235107422,3.8735268115997314,1.2960584163665771,1.5965064764022827,0.4380716383457184,1.1645430326461792,0.17065823078155518,0.2733859419822693
2.6808154582977295,3.875528335571289,1.418579339981079,1.596928358078003,0.43958723545074463,1.1683412790298462,0.15564367175102234,0.28009727597236633
2.672860622406006,3.871962070465088,1.3741084337234497,1.5979512929916382,0.4427824914455414,1.169542670249939,0.15042930841445923,0.27659639716148376
2.6553752422332764,3.850663661956787,1.375233769416809,1.5917893648147583,0.4396679997444153,1.1632931232452393,0.15996962785720825,0.28461888432502747
2.6770541667938232,3.858156681060791,1.3560283184051514,1.5962707996368408,0.4480321705341339,1.1692955493927002,0.17654284834861755,0.3022773563861847
2.6901509761810303,3.8604018688201904,1.2979615926742554,1.5982424020767212,0.4545167088508606,1.1712672710418701,0.1594807207584381,0.28808146715164185
2.6847012042999268,3.8799099922180176,1.3920917510986328,1.5991781949996948,0.46013250946998596,1.175805926322937,0.17304420471191406,0.25969624519348145
2.699871063232422,3.8901572227478027,1.323767066001892,1.6093485355377197,0.4669123888015747,1.178298830986023,0.16815468668937683,0.2867606282234192
2.703305721282959,3.8725762367248535,1.3894555568695068,1.6093788146972656,0.47469213604927063,1.1729761362075806,0.16149446368217468,0.2619612216949463
2.711712598800659,3.879077196121216,1.361614465713501,1.6165111064910889,0.48043176531791687,1.1798304319381714,0.1765000820159912,0.2679562568664551
2.710099697113037,3.8793628215789795,1.278623104095459,1.6189401149749756,0.47018036246299744,1.1867156028747559,0.1759713888168335,0.26957839727401733
2.7027645111083984,3.867913007736206,1.2397267818450928,1.6198310852050781,0.47973692417144775,1.1824733018875122,0.16300097107887268,0.26584118604660034
2.7027249336242676,3.8967342376708984,1.2784478664398193,1.6248233318328857,0.47404244542121887,1.1758198738098145,0.17808258533477783,0.27100637555122375
2.720954418182373,3.883906602859497,1.2981690168380737,1.6280914545059204,0.4904325306415558,1.1826741695404053,0.16569212079048157,0.2769052982330322
2.70723032951355,3.8765177726745605,1.2722402811050415,1.629632592201233,0.48439860343933105,1.1787670850753784,0.17576217651367188,0.2656364440917969
2.711298704147339,3.878446102142334,1.376196265220642,1.63686203956604,0.48563718795776367,1.1768951416015625,0.164564847946167,0.25662973523139954
2.7137138843536377,3.87278413772583,1.3530080318450928,1.6374931335449219,0.49481019377708435,1.1793794631958008,0.17402693629264832,0.2544499933719635
2.751394748687744,3.9010016918182373,1.2942553758621216,1.6503750085830688,0.4960636794567108,1.1879476308822632,0.17324015498161316,0.26054084300994873
2.736426591873169,3.895432949066162,1.3095896244049072,1.645901083946228,0.5008755326271057,1.184656023979187,0.1659969985485077,0.25297805666923523
2.746790647506714,3.8854117393493652,1.3628087043762207,1.649111032485962,0.5081234574317932,1.1870741844177246,0.16128569841384888,0.2460099756717682
2.756685972213745,3.876451015472412,1.2457424402236938,1.6529985666275024,0.5088457465171814,1.186434268951416,0.16218386590480804,0.24727776646614075
2.7613918781280518,3.8947091102600098,1.3029415607452393,1.6582107543945312,0.5045340657234192,1.1893194913864136,0.1723577082157135,0.24571165442466736
2.760510206222534,3.8971340656280518,1.3048365116119385,1.6582870483398438,0.5177661776542664,1.1884552240371704,0.17025455832481384,0.24341613054275513
2.757046937942505,3.8851184844970703,1.2500661611557007,1.652292013168335,0.5166674852371216,1.1944200992584229,0.17391905188560486,0.24298995733261108
2.7603232860565186,3.8771164417266846,1.303142786026001,1.65960693359375,0.5169510841369629,1.1868818998336792,0.17876163125038147,0.24119213223457336
2.7532761096954346,3.8843255043029785,1.2366797924041748,1.668614149093628,0.5229158401489258,1.1866480112075806,0.1804901659488678,0.23945629596710205
2.7341835498809814,3.8843905925750732,1.2512105703353882,1.6703695058822632,0.5170584917068481,1.1848032474517822,0.17028681933879852,0.23612424731254578
2.738131046295166,3.878283977508545,1.275654673576355,1.6716499328613281,0.518927276134491,1.183389663696289,0.17399676144123077,0.23652851581573486
2.7531371116638184,3.880082368850708,1.2962502241134644,1.6707279682159424,0.5233889818191528,1.1895861625671387,0.18042370676994324,0.23243263363838196
2.7514567375183105,3.8873519897460938,1.259934663772583,1.678957223892212,0.5275459289550781,1.190091609954834,0.17442770302295685,0.23441389203071594
2.7499537467956543,3.884080410003662,1.256070852279663,1.6774793863296509,0.5278314352035522,1.1859101057052612,0.1703961193561554,0.2336999773979187
2.769038438796997,3.886402130126953,1.289929747581482,1.6775894165039062,0.5298492312431335,1.195436716079712,0.18608391284942627,0.23422971367835999
2.7445075511932373,3.8824551105499268,1.309059739112854,1.6822582483291626,0.5323994159698486,1.191062331199646,0.18210239708423615,0.2334490418434143
2.7547519207000732,3.873772144317627,1.2436169385910034,1.6868623495101929,0.527529239654541,1.1886119842529297,0.18325582146644592,0.23244693875312805
2.761812686920166,3.877962112426758,1.2667402029037476,1.6892063617706299,0.5332654714584351,1.1951740980148315,0.1833750307559967,0.23047253489494324
2.757408618927002,3.8866355419158936,1.2657324075698853,1.6912968158721924,0.5274394154548645,1.185925006866455,0.1763375848531723,0.230577290058136
2.747133731842041,3.8901398181915283,1.246381163597107,1.6941325664520264,0.5344362258911133,1.1884874105453491,0.18013589084148407,0.2298077940940857
2.7616896629333496,3.88834810256958,1.2765824794769287,1.696239709854126,0.5357682704925537,1.187591791152954,0.1861465722322464,0.2298450469970703
2.777343273162842,3.9080452919006348,1.2656129598617554,1.6972668170928955,0.5412232875823975,1.196291446685791,0.1824522763490677,0.23182883858680725
2.7503578662872314,3.879533052444458,1.2489463090896606,1.695716142654419,0.5409277677536011,1.1894088983535767,0.1852048933506012,0.22892892360687256
2.7667078971862793,3.8942131996154785,1.2454025745391846,1.6923242807388306,0.5430964827537537,1.197340488433838,0.18353484570980072,0.22986695170402527
2.764575481414795,3.885213851928711,1.266114592552185,1.696791410446167,0.5386826395988464,1.1934977769851685,0.18990330398082733,0.2300630509853363
2.7810797691345215,3.902677536010742,1.242965579032898,1.6970094442367554,0.5454627871513367,1.2053382396697998,0.18979646265506744,0.22945702075958252
2.749722957611084,3.875462055206299,1.2350428104400635,1.6976468563079834,0.5394039750099182,1.1932733058929443,0.1898660510778427,0.22842854261398315
2.7596611976623535,3.8791213035583496,1.2482446432113647,1.6972191333770752,0.5462586879730225,1.1928632259368896,0.19075877964496613,0.22768884897232056
2.7640621662139893,3.887587308883667,1.2417796850204468,1.6996347904205322,0.5447636246681213,1.1894547939300537,0.19278697669506073,0.2274271845817566
2.7588963508605957,3.8770625591278076,1.2423288822174072,1.7001594305038452,0.5474379658699036,1.1923205852508545,0.19370146095752716,0.22929564118385315
2.776670455932617,3.892730712890625,1.2424403429031372,1.6981958150863647,0.5501077771186829,1.1978431940078735,0.19291624426841736,0.22737815976142883
2.7811667919158936,3.907233476638794,1.2524960041046143,1.7069942951202393,0.5504621267318726,1.2014087438583374,0.19875742495059967,0.22874116897583008
2.7694034576416016,3.8903374671936035,1.2443645000457764,1.70210862159729,0.5452778935432434,1.198415756225586,0.19396722316741943,0.22811755537986755
2.7659831047058105,3.8818306922912598,1.245936393737793,1.7033714056015015,0.546073317527771,1.19294011592865,0.19537471234798431,0.2287319302558899
2.7781224250793457,3.901155471801758,1.2471070289611816,1.7051674127578735,0.5483666062355042,1.1948331594467163,0.19598491489887238,0.22841393947601318
2.768306255340576,3.8817367553710938,1.243717908859253,1.7039833068847656,0.549253523349762,1.1889251470565796,0.19469395279884338,0.22732585668563843
2.771723985671997,3.8965904712677,1.2457419633865356,1.7050880193710327,0.5471643805503845,1.1933934688568115,0.19524343311786652,0.2270597219467163
2.7670280933380127,3.884089231491089,1.243664026260376,1.7026535272598267,0.5458363890647888,1.1856969594955444,0.1952143758535385,0.22720322012901306
2.772569417953491,3.891721248626709,1.249816656112671,1.7082164287567139,0.549378514289856,1.1900931596755981,0.1953154057264328,0.2290433645248413
2.7686057090759277,3.894914150238037,1.2442004680633545,1.7038567066192627,0.5458647012710571,1.1933749914169312,0.19475162029266357,0.22673442959785461
2.769451856613159,3.8857078552246094,1.2489428520202637,1.7017513513565063,0.5498005151748657,1.1961674690246582,0.19506685435771942,0.22731885313987732
2.7567708492279053,3.8881149291992188,1.2487781047821045,1.7041785717010498,0.5442386865615845,1.1864044666290283,0.1950661838054657,0.2287854254245758
2.764042615890503,3.887406587600708,1.2431633472442627,1.7003173828125,0.5523197054862976,1.1931779384613037,0.1961972564458847,0.22779732942581177
