SGD-DA,SGD,SGD-L2-DA,SGD-L2,SGD-DA-IR,SGD-IR,SGD-L2-DA-IR,SGD-L2-IR
1.889514446258545,3.7190935611724854,1.8471285104751587,2.9026505947113037,1.6248377561569214,2.774932384490967,2.132901906967163,2.1383113861083984
1.9000811576843262,3.7383904457092285,1.8475850820541382,2.4885783195495605,1.5821819305419922,2.869690179824829,2.0461883544921875,1.9584296941757202
1.9625636339187622,3.7398648262023926,1.9913493394851685,2.2422256469726562,1.5989339351654053,2.8284945487976074,1.9753679037094116,1.9503722190856934
1.9313827753067017,3.765767812728882,1.7761971950531006,2.506753921508789,1.5624746084213257,2.8126072883605957,2.210134744644165,2.070613145828247
1.8811585903167725,3.7543346881866455,1.9377554655075073,2.6099464893341064,1.53997004032135,2.8524603843688965,1.7209550142288208,1.916774034500122
1.9064085483551025,3.78104829788208,2.0803592205047607,2.4193928241729736,1.5779457092285156,2.918856382369995,1.8925831317901611,1.7342153787612915
1.9973225593566895,3.7710349559783936,1.6750761270523071,2.2755496501922607,1.647782802581787,2.8179965019226074,2.031031847000122,1.9105745553970337
1.9740245342254639,3.790829658508301,1.8046823740005493,2.4311881065368652,1.6023529767990112,2.9845662117004395,1.831436276435852,1.9339529275894165
1.933876872062683,3.7960333824157715,1.6414337158203125,2.2284021377563477,1.5261204242706299,3.231968879699707,1.8476468324661255,1.8768470287322998
2.0358328819274902,3.7990496158599854,1.912384271621704,2.6018996238708496,1.655881643295288,2.9734439849853516,1.9496276378631592,2.0071232318878174
2.011367082595825,3.797703742980957,1.6015381813049316,2.684276580810547,1.8282452821731567,3.219494104385376,1.777103066444397,1.8959472179412842
2.0290369987487793,3.7945849895477295,1.7227187156677246,2.47398042678833,1.633740782737732,2.996002435684204,1.8749067783355713,1.9739718437194824
1.9785667657852173,3.7914953231811523,1.78193998336792,2.4783053398132324,1.6374086141586304,3.0547025203704834,2.191459894180298,1.9139405488967896
2.059375762939453,3.8118057250976562,1.6982837915420532,2.765697956085205,1.5867915153503418,3.1562752723693848,2.027989387512207,1.953999400138855
2.0514729022979736,3.8207273483276367,1.7253776788711548,2.4893112182617188,1.6432210206985474,3.185572624206543,1.7793514728546143,1.7993749380111694
2.115004301071167,3.8075249195098877,1.756018877029419,2.45806884765625,1.5650678873062134,3.204289197921753,1.8583464622497559,1.979299545288086
2.175565481185913,3.8240134716033936,1.8907397985458374,2.404275417327881,1.6490339040756226,3.137815475463867,2.182037830352783,1.9315816164016724
2.0955758094787598,3.825942039489746,1.7157022953033447,2.7709758281707764,1.5228378772735596,3.4469966888427734,1.8667579889297485,1.9378718137741089
2.032308340072632,3.8109850883483887,1.956530213356018,2.6908421516418457,1.568092703819275,3.265078544616699,2.3365652561187744,1.7648812532424927
2.080763101577759,3.826667070388794,1.7895044088363647,2.453402280807495,1.566416621208191,3.303619861602783,1.9260694980621338,1.8709005117416382
2.1555709838867188,3.8337552547454834,1.6597421169281006,2.670401096343994,1.545844554901123,3.3202476501464844,1.7915620803833008,1.9272847175598145
2.2175326347351074,3.8299131393432617,2.0104236602783203,2.605018377304077,1.5950919389724731,3.4135406017303467,1.782235860824585,1.860687017440796
2.229701280593872,3.838852643966675,1.5248302221298218,2.5459673404693604,1.5626627206802368,3.4016177654266357,1.7409744262695312,1.8223061561584473
2.210256338119507,3.847532033920288,1.7310519218444824,2.6311237812042236,1.6087292432785034,3.4493460655212402,1.8678257465362549,1.89565110206604
2.254028558731079,3.8501460552215576,1.7281078100204468,2.7390100955963135,1.6855772733688354,3.367248296737671,1.889556646347046,1.803826928138733
2.1402060985565186,3.875852346420288,1.966624140739441,2.7227518558502197,1.588728904724121,3.5059025287628174,1.7862333059310913,1.9160081148147583
2.1598503589630127,3.878662347793579,1.6670418977737427,2.346997022628784,1.5718905925750732,3.48657488822937,2.0445897579193115,2.062598466873169
2.2613234519958496,3.8768310546875,1.8359094858169556,2.9867312908172607,1.616923451423645,3.4688191413879395,1.7540112733840942,2.086928129196167
2.2159016132354736,3.8901937007904053,1.7321799993515015,2.563526153564453,1.6282639503479004,3.4785170555114746,1.8691024780273438,1.809965968132019
2.2716305255889893,3.870742082595825,1.7766151428222656,2.43269419670105,1.595474362373352,3.5503506660461426,1.6997425556182861,2.0081708431243896
2.3017754554748535,3.8703553676605225,1.704954981803894,2.566621780395508,1.5871492624282837,3.5251076221466064,1.8782968521118164,1.8456940650939941
2.340365409851074,3.8651318550109863,1.8837355375289917,2.682049036026001,1.5732603073120117,3.532904624938965,1.8168048858642578,1.8873118162155151
2.3356754779815674,3.8737592697143555,1.5374664068222046,2.3110055923461914,1.6118991374969482,3.5624547004699707,1.643581748008728,1.832878828048706
2.3242876529693604,3.875443696975708,1.5224735736846924,2.4258525371551514,1.5983201265335083,3.642489433288574,1.9621175527572632,1.9129021167755127
2.2899820804595947,3.8773679733276367,1.6725536584854126,2.6035261154174805,1.612993836402893,3.6486504077911377,1.742180585861206,1.8228625059127808
2.321267604827881,3.891577959060669,1.8968827724456787,2.353200912475586,1.5824029445648193,3.592898368835449,1.652066946029663,1.8812434673309326
2.3654263019561768,3.9061155319213867,1.5844576358795166,2.6138908863067627,1.6225440502166748,3.6536784172058105,1.7217801809310913,1.8544460535049438
2.329944372177124,3.894493579864502,1.633260726928711,2.384525775909424,1.6552962064743042,3.6110503673553467,1.8904362916946411,1.7845070362091064
2.3922314643859863,3.89056658744812,1.677077054977417,2.445485830307007,1.6295320987701416,3.62115740776062,1.7026989459991455,1.8129409551620483
2.35764479637146,3.879499912261963,1.8352632522583008,2.486020565032959,1.631939172744751,3.587149143218994,1.7843018770217896,1.9214038848876953
2.4125821590423584,3.900479555130005,1.5611505508422852,2.496821880340576,1.6398431062698364,3.581653118133545,1.6087687015533447,1.9003112316131592
2.3983054161071777,3.8879826068878174,1.6950632333755493,2.3213589191436768,1.7080165147781372,3.593543291091919,1.8584437370300293,1.8257819414138794
2.408818244934082,3.89967679977417,1.6693097352981567,2.398489475250244,1.6018661260604858,3.6014554500579834,1.883955478668213,1.9820257425308228
2.381584405899048,3.89719295501709,1.7022411823272705,2.5329458713531494,1.6595842838287354,3.609999895095825,1.7245032787322998,1.8741143941879272
2.3634092807769775,3.8885130882263184,1.5887491703033447,2.3676319122314453,1.5766853094100952,3.610002279281616,1.7276339530944824,1.937450885772705
2.4143965244293213,3.8949804306030273,1.8598835468292236,2.3929784297943115,1.5993337631225586,3.637352228164673,1.738676905632019,1.815039038658142
2.441883087158203,3.909841299057007,1.488396167755127,2.544891119003296,1.640580177307129,3.634561538696289,1.8455226421356201,1.8717310428619385
2.472236394882202,3.9111697673797607,1.5619605779647827,2.5677835941314697,1.6776328086853027,3.6399850845336914,1.728173017501831,1.9236823320388794
2.4964535236358643,3.9156494140625,1.88723623752594,2.8580050468444824,1.6792339086532593,3.6425745487213135,1.592785120010376,1.9372100830078125
2.431576728820801,3.910325288772583,1.6300495862960815,2.325962543487549,1.6269731521606445,3.6373205184936523,1.6499159336090088,1.8031741380691528
2.4659512042999268,3.9101271629333496,1.5439907312393188,2.5293424129486084,1.6453087329864502,3.6687839031219482,1.5958843231201172,1.981788992881775
2.4290237426757812,3.9156084060668945,1.5091025829315186,2.5070595741271973,1.7206242084503174,3.67272686958313,1.6417732238769531,1.955015778541565
2.472322702407837,3.9301066398620605,1.4503446817398071,2.4326510429382324,1.7364706993103027,3.6905627250671387,1.6384855508804321,1.8849745988845825
2.4859378337860107,3.919724225997925,1.8025835752487183,2.989520311355591,1.7400621175765991,3.6958858966827393,1.7421058416366577,1.849501132965088
2.523132562637329,3.920254707336426,1.6195447444915771,2.437689781188965,1.7196667194366455,3.702638864517212,1.7573230266571045,1.8995792865753174
2.509521007537842,3.9189131259918213,1.9092109203338623,2.355464220046997,1.7352678775787354,3.7010228633880615,1.614781379699707,1.9436770677566528
2.569859266281128,3.915827989578247,1.6118223667144775,2.418750762939453,1.678348183631897,3.7079100608825684,1.6432288885116577,1.7677446603775024
2.579102039337158,3.9244384765625,1.5447603464126587,2.432396411895752,1.6855438947677612,3.731069803237915,1.495985984802246,1.8336589336395264
2.584676504135132,3.9475674629211426,1.524673342704773,2.398287534713745,1.7638940811157227,3.74041485786438,1.7413583993911743,1.9628891944885254
2.566776990890503,3.9363958835601807,1.4672715663909912,2.4869256019592285,1.7309941053390503,3.744269371032715,1.897862434387207,1.811729073524475
2.5938076972961426,3.9212288856506348,1.431760311126709,2.441265344619751,1.7342233657836914,3.7411928176879883,1.768289566040039,1.9351710081100464
2.5328776836395264,3.935788154602051,1.4483706951141357,2.7100651264190674,1.7813661098480225,3.7548296451568604,1.7509063482284546,1.7500890493392944
2.552443265914917,3.9323174953460693,1.4408272504806519,2.6195571422576904,1.706343173980713,3.7592525482177734,1.5690832138061523,1.8950835466384888
2.569337844848633,3.935553789138794,1.4939939975738525,2.355332851409912,1.7605568170547485,3.7570433616638184,1.7444015741348267,1.8531088829040527
2.602079153060913,3.946471691131592,1.5858879089355469,2.4076530933380127,1.7502604722976685,3.7564382553100586,1.7533706426620483,1.8192830085754395
2.6212406158447266,3.943845510482788,1.5199885368347168,2.4029619693756104,1.7554304599761963,3.7593257427215576,1.5581101179122925,1.9543182849884033
2.6308681964874268,3.9332327842712402,1.554930567741394,2.369917154312134,1.7890105247497559,3.7704522609710693,1.7081462144851685,1.9610522985458374
2.6556363105773926,3.930021286010742,1.5958504676818848,2.412454605102539,1.7334935665130615,3.766725778579712,1.5063600540161133,1.8183367252349854
2.600566864013672,3.950408458709717,1.5631622076034546,2.498704671859741,1.7661635875701904,3.791215419769287,1.5054019689559937,1.9502618312835693
2.6329874992370605,3.9358537197113037,1.5190770626068115,2.429414749145508,1.764623761177063,3.776719331741333,1.5005733966827393,1.8478413820266724
2.6323561668395996,3.9634997844696045,1.7250062227249146,2.329317092895508,1.8132513761520386,3.785297155380249,1.5140663385391235,1.9099220037460327
2.658510684967041,3.9405357837677,1.6143989562988281,2.2916109561920166,1.7692229747772217,3.7933194637298584,1.49506676197052,1.8161331415176392
2.6474883556365967,3.9544601440429688,1.4971076250076294,2.470611333847046,1.800580382347107,3.796919345855713,1.5579884052276611,1.8432245254516602
2.657810926437378,3.936068534851074,1.4732115268707275,2.3877933025360107,1.7730034589767456,3.787174940109253,1.5290336608886719,1.8574442863464355
2.6389389038085938,3.9477698802948,1.4823533296585083,2.1290783882141113,1.8367725610733032,3.803328037261963,1.5591273307800293,2.046454668045044
2.682619571685791,3.948580741882324,1.7506120204925537,2.014387607574463,1.7936069965362549,3.793376922607422,1.600416898727417,1.9380143880844116
2.697143793106079,3.9474971294403076,1.4423011541366577,1.8680384159088135,1.8089104890823364,3.8047847747802734,1.4595792293548584,1.7294377088546753
2.700942039489746,3.9545304775238037,1.5005191564559937,1.8228473663330078,1.8525030612945557,3.8140459060668945,1.430887222290039,1.8352608680725098
2.681276559829712,3.952124834060669,1.4499361515045166,1.7942564487457275,1.848103642463684,3.815643548965454,1.4509999752044678,1.9221436977386475
2.686875343322754,3.9560296535491943,1.6177399158477783,1.7664563655853271,1.851123332977295,3.822495937347412,1.4920810461044312,1.8803143501281738
2.6748623847961426,3.9464187622070312,1.4627670049667358,1.7482904195785522,1.81220543384552,3.8189444541931152,1.4354616403579712,1.8486618995666504
2.7035694122314453,3.955838918685913,1.5371812582015991,1.7354207038879395,1.8443657159805298,3.8251099586486816,1.4424220323562622,1.9702380895614624
2.685408115386963,3.950352191925049,1.4836063385009766,1.7236806154251099,1.8920093774795532,3.8260464668273926,1.4376826286315918,1.8611663579940796
2.720047950744629,3.964940071105957,1.5770280361175537,1.7143176794052124,1.9012938737869263,3.8311259746551514,1.4857149124145508,1.907494306564331
2.6905224323272705,3.9632437229156494,1.474959135055542,1.7137424945831299,1.8925222158432007,3.8219892978668213,1.4742169380187988,1.9086987972259521
2.722743511199951,3.9637038707733154,1.5532575845718384,1.708821415901184,1.9089378118515015,3.8268089294433594,1.3665069341659546,1.816028118133545
2.7077574729919434,3.9597156047821045,1.4414751529693604,1.7016499042510986,1.8960679769515991,3.830949544906616,1.4279061555862427,1.7992362976074219
2.738250255584717,3.9617257118225098,1.5771945714950562,1.7024376392364502,1.895323395729065,3.8341281414031982,1.3358919620513916,1.8069298267364502
2.7306718826293945,3.9580631256103516,1.5220651626586914,1.7040536403656006,1.9150077104568481,3.8372936248779297,1.2956393957138062,1.77293062210083
2.7125203609466553,3.9369144439697266,1.5285755395889282,1.6991257667541504,1.9119503498077393,3.829833507537842,1.3634017705917358,1.8299624919891357
2.7345311641693115,3.9444968700408936,1.5017777681350708,1.7044644355773926,1.9140775203704834,3.835692882537842,1.3914762735366821,1.8366057872772217
2.7473769187927246,3.946657419204712,1.4428725242614746,1.7064886093139648,1.9232702255249023,3.840515613555908,1.304233193397522,1.8168691396713257
2.741755723953247,3.966035842895508,1.5427221059799194,1.7082103490829468,1.9268358945846558,3.8482205867767334,1.383676528930664,1.721430778503418
2.7566521167755127,3.9762179851531982,1.4691094160079956,1.717969536781311,1.9421892166137695,3.853832244873047,1.340811848640442,1.784801959991455
2.760406494140625,3.958904266357422,1.5449506044387817,1.7188585996627808,1.9660862684249878,3.8473265171051025,1.2934390306472778,1.692205786705017
2.7686030864715576,3.9653401374816895,1.5110124349594116,1.7259981632232666,1.976307988166809,3.8581390380859375,1.3678489923477173,1.6917636394500732
2.766896963119507,3.965520143508911,1.414108157157898,1.728318691253662,1.9574639797210693,3.8671319484710693,1.3287347555160522,1.69619882106781
2.7595205307006836,3.9541420936584473,1.3770079612731934,1.7300206422805786,1.9741255044937134,3.8600287437438965,1.3071812391281128,1.668715238571167
2.7595016956329346,3.9828827381134033,1.4102665185928345,1.734973430633545,1.9460577964782715,3.8528788089752197,1.332381248474121,1.7000491619110107
2.777536153793335,3.969899892807007,1.4318561553955078,1.738134503364563,1.9948534965515137,3.8651022911071777,1.2717539072036743,1.70143723487854
2.763848066329956,3.9627976417541504,1.4028360843658447,1.7402286529541016,1.973503828048706,3.858076572418213,1.3197134733200073,1.6565513610839844
2.7674567699432373,3.9646975994110107,1.5098000764846802,1.7479429244995117,1.9719767570495605,3.857224941253662,1.2772165536880493,1.6139562129974365
2.7700860500335693,3.9590084552764893,1.4881335496902466,1.7487714290618896,1.990981936454773,3.857525587081909,1.264172077178955,1.6163636445999146
2.807621717453003,3.9871256351470947,1.421571135520935,1.7615200281143188,1.9871526956558228,3.874305486679077,1.2838605642318726,1.6349951028823853
2.7924439907073975,3.9816582202911377,1.437685489654541,1.7571804523468018,1.998172640800476,3.867513656616211,1.2501150369644165,1.6025607585906982
2.8031363487243652,3.97143816947937,1.4912396669387817,1.760915994644165,2.019897699356079,3.8738131523132324,1.2166694402694702,1.579504132270813
2.8127667903900146,3.962596893310547,1.372819423675537,1.764578104019165,2.0204386711120605,3.870483875274658,1.2253780364990234,1.5886683464050293
2.8173739910125732,3.9808366298675537,1.4285194873809814,1.7698546648025513,2.001201868057251,3.8760108947753906,1.2554073333740234,1.5759919881820679
2.8164443969726562,3.983206033706665,1.431014895439148,1.769965410232544,2.031142234802246,3.8727526664733887,1.2152241468429565,1.5735819339752197
2.813127279281616,3.97121524810791,1.3728675842285156,1.7650437355041504,2.024064064025879,3.882265567779541,1.2531157732009888,1.5759499073028564
2.816366672515869,3.9633476734161377,1.4253169298171997,1.7719632387161255,2.025120258331299,3.8687381744384766,1.2457799911499023,1.5688878297805786
2.8093159198760986,3.9705288410186768,1.3558534383773804,1.7810683250427246,2.0354909896850586,3.870811939239502,1.2518384456634521,1.5679724216461182
2.7903218269348145,3.970543622970581,1.368862271308899,1.7832863330841064,2.028012275695801,3.865610122680664,1.209934949874878,1.5631239414215088
2.7942163944244385,3.9644505977630615,1.3958001136779785,1.7845561504364014,2.0272393226623535,3.8630905151367188,1.1950767040252686,1.5651589632034302
2.809049129486084,3.966480016708374,1.4124940633773804,1.783927321434021,2.034743309020996,3.8775744438171387,1.2269190549850464,1.5534430742263794
2.8074803352355957,3.9734652042388916,1.3738927841186523,1.7920362949371338,2.043811559677124,3.8768303394317627,1.2052446603775024,1.5613943338394165
2.806023359298706,3.9704413414001465,1.3709946870803833,1.7905343770980835,2.0402538776397705,3.869206190109253,1.1753017902374268,1.5645238161087036
2.8249824047088623,3.9726076126098633,1.4055808782577515,1.7909753322601318,2.0499393939971924,3.8844549655914307,1.2128955125808716,1.568114995956421
2.800549030303955,3.9686970710754395,1.4230198860168457,1.795559287071228,2.0506486892700195,3.87804913520813,1.200979471206665,1.5654648542404175
2.8107025623321533,3.9600603580474854,1.3557817935943604,1.800282597541809,2.0419065952301025,3.874225616455078,1.2014747858047485,1.5645391941070557
2.8177924156188965,3.964153528213501,1.3791590929031372,1.802817702293396,2.055253505706787,3.883334159851074,1.1832261085510254,1.5599040985107422
2.8134124279022217,3.973003387451172,1.3777393102645874,1.8048748970031738,2.047996759414673,3.873140811920166,1.1707528829574585,1.5636613368988037
2.803173780441284,3.976314067840576,1.3580031394958496,1.807908535003662,2.0588176250457764,3.8782589435577393,1.1733782291412354,1.5598973035812378
2.817535400390625,3.9746763706207275,1.3880268335342407,1.8098722696304321,2.0648131370544434,3.876648426055908,1.1791218519210815,1.5639591217041016
2.833012104034424,3.994342088699341,1.3762251138687134,1.810789942741394,2.067636251449585,3.8863108158111572,1.1615039110183716,1.5683842897415161
2.8061459064483643,3.965829610824585,1.3589916229248047,1.8094134330749512,2.063669204711914,3.87575626373291,1.174670696258545,1.5618221759796143
2.8223910331726074,3.9803483486175537,1.355136513710022,1.8064417839050293,2.071932077407837,3.8884377479553223,1.160564661026001,1.5608149766921997
2.8205533027648926,3.971299886703491,1.3755708932876587,1.8111480474472046,2.0675463676452637,3.8847951889038086,1.1649208068847656,1.565483808517456
2.837014675140381,3.988778829574585,1.3519474267959595,1.810932993888855,2.0819082260131836,3.9049041271209717,1.1644611358642578,1.5653544664382935
2.8055734634399414,3.9616897106170654,1.3439968824386597,1.8117917776107788,2.0623552799224854,3.8840749263763428,1.166056513786316,1.5628478527069092
2.8153629302978516,3.965291976928711,1.3572757244110107,1.8112436532974243,2.0771632194519043,3.8816335201263428,1.1639453172683716,1.560658574104309
2.819676160812378,3.9737796783447266,1.3502072095870972,1.8135273456573486,2.0733795166015625,3.876403331756592,1.1742894649505615,1.560606598854065
2.8146142959594727,3.963336706161499,1.3510949611663818,1.814131259918213,2.0810701847076416,3.8802897930145264,1.1676126718521118,1.5656222105026245
2.832427740097046,3.9788451194763184,1.3511919975280762,1.81282377243042,2.0868682861328125,3.889150381088257,1.1650441884994507,1.5617400407791138
2.8368139266967773,3.9934005737304688,1.360782265663147,1.8212316036224365,2.083360195159912,3.9007933139801025,1.1734031438827515,1.5649912357330322
2.825202465057373,3.976384162902832,1.3523387908935547,1.8163710832595825,2.072939872741699,3.891916275024414,1.1613935232162476,1.5635952949523926
2.8218417167663574,3.9680533409118652,1.353926181793213,1.8177300691604614,2.073544979095459,3.880537509918213,1.161408543586731,1.566298246383667
2.8339455127716064,3.9873616695404053,1.3553436994552612,1.8195315599441528,2.0791757106781006,3.8879806995391846,1.163802146911621,1.565589189529419
2.823944330215454,3.9681296348571777,1.3513119220733643,1.8183034658432007,2.080263137817383,3.8754546642303467,1.1591830253601074,1.5643963813781738
2.827507495880127,3.982811689376831,1.35386323928833,1.8197273015975952,2.0772109031677246,3.886178731918335,1.1615443229675293,1.566113829612732
2.8227033615112305,3.970263957977295,1.3516935110092163,1.8168325424194336,2.0724306106567383,3.8681252002716064,1.157261848449707,1.5630626678466797
2.8282361030578613,3.9779913425445557,1.3574988842010498,1.8224042654037476,2.080817222595215,3.8782811164855957,1.1590700149536133,1.5664668083190918
2.8243818283081055,3.9810991287231445,1.3518497943878174,1.818436861038208,2.0763115882873535,3.886026382446289,1.1593073606491089,1.5627082586288452
2.825113296508789,3.9719460010528564,1.3563849925994873,1.8162897825241089,2.080857753753662,3.8852429389953613,1.1576008796691895,1.5629491806030273
2.812446355819702,3.9743549823760986,1.3558359146118164,1.8186999559402466,2.068753957748413,3.8721134662628174,1.1558834314346313,1.5659511089324951
2.819674015045166,3.973566770553589,1.3506373167037964,1.814626932144165,2.0829572677612305,3.8811089992523193,1.1594749689102173,1.5632655620574951
2.8274283409118652,3.9810562133789062,1.3516126871109009,1.817192554473877,2.0825629234313965,3.8890445232391357,1.1615725755691528,1.5645703077316284
2.8300716876983643,3.98169207572937,1.3527241945266724,1.8215292692184448,2.0797770023345947,3.8865132331848145,1.1639313697814941,1.5692707300186157
