name,reg,lamb,sweep_model,_runtime,_step,_timestamp,_wandb,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"vgg11_bn-reg:8,lamb:0.01",8,0.01,cifar100_vgg11_bn,1905.106200395,199,1743604155.2504296,{'runtime': 1905},4.605175018310547,-2.2724270820617676e-05,-2.272427082061768e-07,6.514135748147964e-05,0.009999999776482582,4.605175827782422,0,6.514135748147964e-05,0.00999999999999,0.049999999999949994,9.674023203842808e-06,4.605175018310547,0.0002200830786023289,0.01007080078125,6.92540779709816e-05,45.75908660888672,4.605177117618791,0,6.92540779709816e-05,0.009999999999998,0.04999999999999,9.674022294348106e-06
repvgg_a2-baseline,0,0.7,cifar100_repvgg_a2,3003.215119568,199,1743605826.5511038,{'runtime': 3003},0.91581392288208,0.5037393569946289,0.3526175618171692,0.04952041432261467,0.699999988079071,0.9106490699160372,0,0.12749779224395752,0.7784999999992215,0.9382999999990616,2.944730758666992,0.005652659572660923,0.00016358282300643623,0.00011450797319412231,0.005068769678473473,0.699999988079071,0.005735109075231153,0,0.2711181044578552,0.9998199999998,0.9999999999998,0.0005710519617423415
"repvgg_a2-reg:4,lamb:0.01",4,0.01,cifar100_repvgg_a2,3026.685090302,199,1743605918.2024994,{'runtime': 3026},0.9312191009521484,0.014833547174930573,0.00014833547174930573,0.05988322198390961,0.009999999776482582,0.9257297096322302,0,0.1433996558189392,0.7766999999992232,0.935999999999064,2.9999783039093018,0.0055647618137300014,3.345085133332759e-05,3.345085133332759e-07,0.00501907616853714,0.009999999776482582,0.005638039676536511,0,0.521446704864502,0.9998199999998,0.9999999999998,0.0004881097993347794
"repvgg_a2-reg:3,lamb:1.0",3,1.0,cifar100_repvgg_a2,3019.137603909,199,1743605943.05015,{'runtime': 3019},0.9465200901031494,0.6137020587921143,0.6137020587921143,0.0931435152888298,1.0,0.9373415974419418,0,0.2301654815673828,0.7538999999992461,0.9430999999990568,3.573956251144409,0.04377162829041481,0.00557124987244606,0.00557124987244606,0.03223802149295807,1.0,0.0438480081812592,0,0.8179907202720642,0.9958799999998008,0.9999999999998,0.014538059011101724
"repvgg_a2-reg:4,lamb:0.1",4,0.1,cifar100_repvgg_a2,3014.956809976,199,1743605964.516737,{'runtime': 3015},0.9386245608329772,0.12671388685703278,0.012671388685703278,0.057502780109643936,0.10000000149011612,0.9511627612120231,0,0.12540149688720703,0.7720999999992278,0.9376999999990622,2.8583998680114746,0.006052996963262558,2.5775516405701637e-05,2.5775516405701637e-06,0.005532553419470787,0.10000000149011612,0.006111444943101634,0,0.5255981683731079,0.9998599999998,0.9999999999998,0.0005285553052090108
"repvgg_a2-reg:4,lamb:1.0",4,1.0,cifar100_repvgg_a2,3044.904621367,199,1743606037.3278208,{'runtime': 3044},0.9159907698631288,0.5677871108055115,0.5677871108055115,0.048538174480199814,1.0,0.9091222909800328,0,0.11517727375030518,0.7690999999992308,0.9365999999990632,2.761302947998047,0.006949033588171005,0.00021418556571006775,0.00021418556571006775,0.006377774756401777,1.0,0.007022397513903323,0,0.16762423515319824,0.9997999999998,0.9999999999998,0.0005162035231478512
"repvgg_a2-reg:4,lamb:0.001",4,0.001,cifar100_repvgg_a2,3034.583391494,199,1743606043.7158687,{'runtime': 3034},0.9298670887947084,0.0009883660823106766,9.883660823106766e-07,0.05821002274751663,0.0010000000474974513,0.9290703502954958,0,0.1622409224510193,0.7746999999992252,0.941999999999058,2.991441249847412,0.005689534358680248,-3.2511707104276866e-05,-3.2511707104276866e-08,0.005127812270075083,0.0010000000474974513,0.005749989305424541,0,0.5261702537536621,0.9998199999998,0.9999999999998,0.0005320173222571611
"repvgg_a2-reg:3,lamb:0.001",3,0.001,cifar100_repvgg_a2,3020.821312966,199,1743606037.279526,{'runtime': 3020},1.0349231958389282,0.0011402880772948265,1.1402880772948263e-06,0.03832978755235672,0.0010000000474974513,1.0344741550481975,0,0.41441959142684937,0.7083999999992916,0.9213999999990784,2.6731278896331787,0.5957152247428894,0.0006224726676009595,6.224727258086205e-07,0.06144136190414429,0.0010000000474974513,0.5964544749685488,0,0.1261972188949585,0.8269999999998346,0.9716999999998056,1.0009698867797852
"repvgg_a2-reg:3,lamb:0.1",3,0.1,cifar100_repvgg_a2,3028.495404299,199,1743606058.4340482,{'runtime': 3028},0.9734091758728028,0.1198897510766983,0.01198897510766983,0.05438080057501793,0.10000000149011612,0.9710161206678904,0,0.09990674257278442,0.7231999999992768,0.9314999999990684,2.7280025482177734,0.3864723742008209,0.02348490059375763,0.002348490059375763,0.07739964127540588,0.10000000149011612,0.38724982478029574,0,0.17669326066970825,0.8925599999998215,0.990459999999802,0.5068447589874268
"repvgg_a2-reg:4,lamb:0.5",4,0.5,cifar100_repvgg_a2,3032.824697128,199,1743606071.3068006,{'runtime': 3032},0.9321742057800292,0.41905927658081055,0.20952963829040527,0.05053658410906792,0.5,0.9380968762079082,0,0.12790226936340332,0.768999999999231,0.935899999999064,2.8667240142822266,0.006479516625404358,0.00010134279727935792,5.0671398639678955e-05,0.005985477939248085,0.5,0.006523941783376787,0,0.3497067391872406,0.9998399999998,0.9999999999998,0.00044548415462486446
