name,wd,reg,lamb,celoss,job_id,data_aug,sweep_model,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"mobilenetv2_x0_75-reg:3,lamb:0.01",0.0005,3,0.01,0,42297269_1,True,cifar10_mobilenetv2_x0_75,0.6053023934364319,0.08963716775178909,2.1987594664096832e-05,0.14874733984470367,0.009999999776482582,0.07220207337405235,0,0.2070993185043335,0.8285999999983428,0.9943999999980112,0.4411434829235077,0.0667879581451416,0.020627783611416817,1.2613018043339252e-06,0.19786259531974792,0.009999999776482582,0.06679082278375408,0,0.2626873254776001,0.8369555555553696,0.995733333333112,0.026288457214832302
"mobilenetv2_x0_75-reg:3,lamb:0.1",0.0005,3,0.1,0,42297269_2,True,cifar10_mobilenetv2_x0_75,0.5975264310836792,0.2502858340740204,0.002053443342447281,0.1493048369884491,0.10000000149011612,0.06927305158489319,0,0.20468801259994507,0.8319999999983361,0.9947999999980104,0.4270194172859192,0.06259187310934067,0.04801971837878227,0.00011657131835818292,0.19745899736881256,0.10000000149011612,0.06259494941241305,0,0.2717617154121399,0.8431555555553683,0.9960444444442232,0.02370350807905197
"mobilenetv2_x0_75-reg:3,lamb:1.0",0.0005,3,1.0,0,42297269_4,True,cifar10_mobilenetv2_x0_75,0.5057659149169922,0.4072471857070923,0.11197185516357422,0.17055773735046387,1.0,0.04922236108553963,0,0.24498414993286133,0.8765999999982468,0.9971999999980056,0.32238319516181946,0.0369705893099308,0.03697750344872475,0.004579994827508926,0.2233904004096985,1.0,0.036977130473099064,0,0.3121594190597534,0.8971999999998007,0.999399999999778,0.010702681727707386
"mobilenetv2_x0_75-reg:3,lamb:0.5",0.0005,3,0.5,0,42297269_3,True,cifar10_mobilenetv2_x0_75,0.5349370837211609,0.38388562202453613,0.03718289732933045,0.15883368253707886,0.5,0.05544103176354926,0,0.25111573934555054,0.8583999999982832,0.9965999999980067,0.3623879849910736,0.04636643826961517,0.046367939561605453,0.0017160102725028992,0.21279703080654144,0.5,0.04637490931253866,0,0.29762256145477295,0.8762888888886942,0.9985333333331116,0.014987519010901453
"mobilenetv2_x0_75-reg:3,lamb:0.001",0.0005,3,0.001,0,42297269_0,True,cifar10_mobilenetv2_x0_75,0.5869128704071045,0.029116688296198845,1.3568787835538387e-06,0.13856422901153564,0.0010000000474974513,0.06954246327529165,0,0.2061353325843811,0.8285999999983428,0.9941999999980116,0.4359008073806762,0.06379862129688263,0.006827410310506821,8.561182767152786e-07,0.19459892809391025,0.0010000000474974513,0.0638111491270344,0,0.2641361355781555,0.8422222222220351,0.9958666666664454,0.02488255687057972
"mobilenetv2_x0_75-reg:4,lamb:0.001",0.0005,4,0.001,0,42297269_6,True,cifar10_mobilenetv2_x0_75,1.0427230596542358,0.013682501390576364,3.57162207365036e-07,0.5598642230033875,0.0010000000474974513,0.02761114554961806,0,0.6206175088882446,0.9403999999981192,0.9977999999980044,0.09782841801643372,0.0006232890882529318,0.0003542354970704764,6.232891678337182e-07,0.6074360013008118,0.0010000000474974513,0.0006235138960753291,0,0.7085426449775696,0.9981111111108892,0.9999999999997778,9.170631528832018e-05
"mobilenetv2_x0_5-reg:4,lamb:0.5",0.0005,4,0.5,0,42297269_9,True,cifar10_mobilenetv2_x0_5,0.8898043036460876,0.26428645849227905,0.016078680753707886,0.4803378582000733,0.5,0.03145853824271897,0,0.5779498815536499,0.932999999998134,0.996999999998006,0.15082880854606628,0.0010711145587265491,0.001075902488082647,1.5804776921868324e-05,0.5231314897537231,0.5,0.001072574575193486,0,0.6718802452087402,0.996755555555334,0.9999999999997778,0.0001281686418224126
"repvgg_a2-reg:5,lamb:0.5",0.0005,5,0.5,0,42297269_15,True,cifar10_repvgg_a2,0.5828141570091248,0.26046836376190186,0.018646687269210815,0.3336966037750244,0.5,0.02369266104631135,0,0.4534099400043487,0.945999999998108,0.9981999999980036,0.18746569752693176,0.0006005708128213882,0.0006054428522475064,9.414739906787872e-06,0.4565457999706268,0.5,0.0006000300722085171,0,0.6655839681625366,0.9987333333331114,0.9999999999997778,7.328849460463971e-05
"repvgg_a2-reg:5,lamb:1.0",0.0005,5,1.0,0,42297269_16,True,cifar10_repvgg_a2,0.6350371837615967,0.3430505394935608,0.06041216850280762,0.3624747097492218,1.0,0.023259210854315017,0,0.4804940521717071,0.9435999999981128,0.9987999999980024,0.17188066244125366,0.0003987599047832191,0.0004086557601112872,2.30122241191566e-05,0.475538432598114,1.0,0.0003989737635540121,0,0.6634347438812256,0.9992888888886668,0.9999999999997778,5.1607334171421826e-05
repvgg_a2-baseline,0.0005,0,0.0,0,42297321,True,cifar10_repvgg_a2,1.2237788438796997,0.00012501716264523566,0.0,0.6365589499473572,0.0,0.031399426500445755,0,0.6891330480575562,0.9487999999981024,0.9987999999980024,0.06438332051038742,5.3381914767669514e-05,1.58712612119416e-06,0.0,0.7084326148033142,0.0,5.334228853070817e-05,0,0.8078608512878418,0.9999777777775556,0.9999999999997778,4.896230620943243e-06
"repvgg_a2-reg:5,lamb:0.1",0.0005,5,0.1,0,42297269_14,True,cifar10_repvgg_a2,0.5928720831871033,0.14899396896362305,0.0008984953165054321,0.33801496028900146,0.10000000149011612,0.02418931302336367,0,0.4720829129219055,0.9457999999981084,0.9981999999980036,0.18855571746826172,0.0009544580825604498,0.0009552862029522656,1.032050931826234e-06,0.44499343633651733,0.10000000149011612,0.000953388554780745,0,0.6213582754135132,0.9973111111108895,0.9999999999997778,0.0001392982085235417
"repvgg_a2-reg:5,lamb:2.0",0.0005,5,2.0,0,42297269_17,True,cifar10_repvgg_a2,0.6567004919052124,0.43911659717559814,0.1891000270843506,0.3818408846855163,2.0,0.023835138592127342,0,0.5670040845870972,0.9487999999981024,0.9977999999980044,0.16675007343292236,0.000354988151229918,0.0003748905437532813,6.815348751842976e-05,0.4916400313377381,2.0,0.0003546360350366199,0,0.6932566165924072,0.9993111111108892,0.9999999999997778,3.9428516174666584e-05
"mobilenetv2_x0_75-reg:4,lamb:0.01",0.0005,4,0.01,0,42297269_7,True,cifar10_mobilenetv2_x0_75,1.0582560300827026,0.04121912270784378,5.358830094337463e-06,0.5608124136924744,0.009999999776482582,0.02767115294481084,0,0.6151882410049438,0.9363999999981272,0.9981999999980036,0.0968199148774147,0.0005966294556856155,0.0005915506626479328,2.4424844013992697e-07,0.6092120409011841,0.009999999776482582,0.0005970345627811109,0,0.709647536277771,0.9982222222220004,0.9999999999997778,8.039443491725251e-05
"mobilenetv2_x0_5-reg:4,lamb:2.0",0.0005,4,2.0,0,42297269_11,True,cifar10_mobilenetv2_x0_5,0.8268263339996338,0.43476352095603943,0.1899113655090332,0.45073747634887695,2.0,0.03024911953486514,0,0.5414341688156128,0.9337999999981323,0.9965999999980067,0.1624302864074707,0.0012690231669694183,0.0012887773336842656,0.0002768845297396183,0.4924423694610596,2.0,0.0012688939762031393,0,0.8220791816711426,0.9963111111108898,0.9999999999997778,0.0001546200510347262
"mobilenetv2_x0_75-reg:3,lamb:2.0",0.0005,3,2.0,0,42297269_5,True,cifar10_mobilenetv2_x0_75,0.4832974374294281,0.4216753542423248,0.3121868968009949,0.1709040105342865,2.0,0.04431476097200875,0,0.23462378978729248,0.8833999999982333,0.9971999999980056,0.2924865186214447,0.0305438581854105,0.030561067163944244,0.011914361268281937,0.2267592251300812,2.0,0.030549446986945734,0,0.3146376609802246,0.9106666666664645,0.9997777777775556,0.007589560467749834
"mobilenetv2_x0_75-reg:4,lamb:0.1",0.0005,4,0.1,0,42297269_8,True,cifar10_mobilenetv2_x0_75,1.0587968826293943,0.1147833615541458,0.0004776939749717712,0.5651803016662598,0.10000000149011612,0.027448068545445733,0,0.6356065273284912,0.9405999999981188,0.9975999999980047,0.09817934036254884,0.0005367237608879805,0.0005375934415496886,2.6661655283533037e-07,0.6112594604492188,0.10000000149011612,0.000536204801065849,0,0.7099220752716064,0.9981999999997784,0.9999999999997778,7.280382124008611e-05
"mobilenetv2_x0_5-reg:4,lamb:1.0",0.0005,4,1.0,0,42297269_10,True,cifar10_mobilenetv2_x0_5,0.8367854356765747,0.3430367112159729,0.05771315097808838,0.45601731538772583,1.0,0.02963141667106352,0,0.5511397123336792,0.9331999999981336,0.9971999999980056,0.15606825053691864,0.0011508200550451877,0.001160592888481915,6.649235729128122e-05,0.49821755290031433,1.0,0.0011515190998111545,0,0.6460683345794678,0.9968222222220008,0.9999999999997778,0.00013973962632007897
"mobilenetv2_x0_5-reg:5,lamb:0.001",0.0005,5,0.001,0,42297269_12,True,cifar10_mobilenetv2_x0_5,0.5385149121284485,0.02299643866717815,6.426707841455936e-07,0.2267404347658157,0.0010000000474974513,0.04090234551396288,0,0.30446910858154297,0.8955999999982088,0.9971999999980056,0.2751932442188263,0.020252114161849025,0.003093813546001911,2.249544195365161e-07,0.28046301007270813,0.0010000000474974513,0.02025640156237799,0,0.37205255031585693,0.9386888888886804,0.9997555555553336,0.005277607124298811
"mobilenetv2_x0_5-reg:5,lamb:0.01",0.0005,5,0.01,0,42297269_13,True,cifar10_mobilenetv2_x0_5,0.5473074316978455,0.06884197145700455,1.4242250472307204e-05,0.2365278452634811,0.009999999776482582,0.03957060377928959,0,0.3027637004852295,0.8997999999982004,0.9965999999980067,0.27192312479019165,0.01966712437570095,0.008682742714881897,2.14320607483387e-07,0.28957223892211914,0.009999999776482582,0.01966773105715835,0,0.3784329891204834,0.94008888888868,0.999822222222,0.005079560447484255
"mobilenetv2_x1_0-reg:3,lamb:0.01",0.0005,3,0.01,0,42297269_1,True,cifar10_mobilenetv2_x1_0,0.5782185196876526,0.08777584880590439,2.1992716938257217e-05,0.14740702509880066,0.009999999776482582,0.06717147488513736,0,0.19900941848754883,0.8391999999983216,0.99499999999801,0.4238165020942688,0.05813489109277725,0.018747759982943535,1.5148543752729893e-06,0.1980854570865631,0.009999999776482582,0.05814505628487768,0,0.27708131074905396,0.8530222222220327,0.9969777777775564,0.021781906485557556
"mobilenetv2_x1_0-reg:3,lamb:0.1",0.0005,3,0.1,0,42297269_2,True,cifar10_mobilenetv2_x1_0,0.570068895816803,0.2390027791261673,0.0019045397639274595,0.15517084300518036,0.10000000149011612,0.063756836360107,0,0.21427851915359497,0.8447999999983105,0.9953999999980092,0.3964823186397553,0.0570392906665802,0.04462910071015358,0.00010109273716807364,0.2041754126548767,0.10000000149011612,0.05705289544467496,0,0.2787551283836365,0.85519999999981,0.9969999999997784,0.020584266632795337
"mobilenetv2_x1_0-reg:3,lamb:1.0",0.0005,3,1.0,0,42297269_4,True,cifar10_mobilenetv2_x1_0,0.5069435238838196,0.41531240940093994,0.1152694821357727,0.1616404354572296,1.0,0.0497921857733913,0,0.47989410161972046,0.8711999999982576,0.9977999999980044,0.33146291971206665,0.036860257387161255,0.036867137998342514,0.004397183656692505,0.22080421447753903,1.0,0.03687917336146354,0,0.31364989280700684,0.896622222222023,0.999599999999778,0.010132103227078916
"mobilenetv2_x0_75-reg:4,lamb:0.5",0.0005,4,0.5,0,42297269_9,True,cifar10_mobilenetv2_x0_75,1.03174090385437,0.21752136945724487,0.011574149131774902,0.544988751411438,0.5,0.029653758494257703,0,0.6095362901687622,0.9325999999981348,0.9981999999980036,0.10652157664299013,0.0006053639226593077,0.0006102236220613122,9.903946192935107e-06,0.5967365503311157,0.5,0.0006063334056118378,0,0.7067437171936035,0.9983111111108892,0.9999999999997778,7.952682790346444e-05
"mobilenetv2_x1_0-reg:3,lamb:0.5",0.0005,3,0.5,0,42297269_3,True,cifar10_mobilenetv2_x1_0,0.530553936958313,0.3801078796386719,0.03673273324966431,0.16424685716629028,0.5,0.05583611854354219,0,0.3066699206829071,0.8651999999982696,0.9963999999980072,0.3568268120288849,0.04511963576078415,0.045121174305677414,0.0016362033784389496,0.21357904374599457,0.5,0.04512725811491598,0,0.30012375116348267,0.8786888888886937,0.9985111111108892,0.01425553672015667
"mobilenetv2_x1_0-reg:3,lamb:0.001",0.0005,3,0.001,0,42297269_0,True,cifar10_mobilenetv2_x1_0,0.588458776473999,0.02861699275672436,4.173489287495613e-08,0.14963114261627197,0.0010000000474974513,0.0686625886365185,0,0.21890586614608765,0.83499999999833,0.9947999999980104,0.4209016561508178,0.06161675602197647,0.006640796549618244,5.816036718897521e-07,0.19945505261421204,0.0010000000474974513,0.06163272085588078,0,0.27643686532974243,0.8475555555553672,0.9957777777775566,0.023514552041888237
"mobilenetv2_x1_0-reg:4,lamb:0.001",0.0005,4,0.001,0,42297269_6,True,cifar10_mobilenetv2_x1_0,1.0849168300628662,0.01320110447704792,5.891779437661171e-07,0.5763333439826965,0.0010000000474974513,0.02927336686689777,0,0.6224693059921265,0.93999999999812,0.9967999999980064,0.0911134108901024,0.00038967173895798624,0.00026077486108988523,3.896717544193962e-07,0.6244134306907654,0.0010000000474974513,0.00039117086055581377,0,0.710232138633728,0.9988444444442224,0.9999999999997778,5.552532456931658e-05
"mobilenetv2_x0_75-reg:4,lamb:2.0",0.0005,4,2.0,0,42297269_11,True,cifar10_mobilenetv2_x0_75,0.9689965844154358,0.3742000162601471,0.14504873752593994,0.5275658965110779,2.0,0.028447016454048103,0,0.6039289236068726,0.9393999999981212,0.9967999999980064,0.1162404865026474,0.0006230612052604556,0.0006429183413274586,0.00013795285485684872,0.5676448345184326,2.0,0.0006229099187511287,0,0.7011509537696838,0.9983999999997782,0.9999999999997778,7.730011566309258e-05
"mobilenetv2_x0_75-reg:4,lamb:1.0",0.0005,4,1.0,0,42297269_10,True,cifar10_mobilenetv2_x0_75,0.9981165528297424,0.27618512511253357,0.04040724039077759,0.5414029955863953,1.0,0.028134918524786067,0,0.6081441640853882,0.9397999999981204,0.9973999999980052,0.10615895688533784,0.0006829021731391549,0.0006927446229383349,4.107935819774866e-05,0.5826517343521118,1.0,0.0006832902025992881,0,0.8225087523460388,0.9980444444442228,0.9999999999997778,8.655720739625394e-05
"mobilenetv2_x1_0-reg:4,lamb:0.01",0.0005,4,0.01,0,42297269_7,True,cifar10_mobilenetv2_x1_0,1.09855854511261,0.03915104642510414,4.979781806468964e-06,0.5860148668289185,0.009999999776482582,0.028540022051593,0,0.6447731852531433,0.9441999999981115,0.9967999999980064,0.08850876241922379,0.0003231338341720402,0.0003231382870581001,3.703153197420761e-07,0.6338475942611694,0.009999999776482582,0.00032402203187005584,0,0.8105257153511047,0.9991333333331114,0.9999999999997778,4.2030776967294514e-05
"mobilenetv2_x0_75-reg:5,lamb:0.001",0.0005,5,0.001,0,42297269_12,True,cifar10_mobilenetv2_x0_75,0.6155241131782532,0.02033538930118084,4.0425220504403114e-07,0.3034946620464325,0.0010000000474974513,0.03452207947286414,0,0.3788866698741913,0.9111999999981776,0.997999999998004,0.21618519723415375,0.013428417034447191,0.002446523867547512,7.69778125686571e-08,0.351017028093338,0.0010000000474974513,0.013436807384903516,0,0.45214009284973145,0.9571999999997872,0.9999111111108888,0.003369813784956932
"mobilenetv2_x1_0-reg:3,lamb:2.0",0.0005,3,2.0,0,42297269_5,True,cifar10_mobilenetv2_x1_0,0.4750690162181854,0.4078344404697418,0.28706496953964233,0.18549811840057373,2.0,0.04113613039060981,0,0.2710362672805786,0.89499999999821,0.9965999999980067,0.27339309453964233,0.02528856135904789,0.025306105613708496,0.009278256446123123,0.23799031972885132,2.0,0.025306046034083905,0,0.5102652311325073,0.9242666666664612,0.9998888888886668,0.005770723335444927
"mobilenetv2_x1_0-reg:4,lamb:0.1",0.0005,4,0.1,0,42297269_8,True,cifar10_mobilenetv2_x1_0,1.0772777795791626,0.10823211073875429,0.0004289299249649048,0.577689528465271,0.10000000149011612,0.02663154665911784,0,0.6455641984939575,0.943999999998112,0.9985999999980028,0.08818484842777252,0.000388561369618401,0.0003894506371580064,7.09165760781616e-07,0.6239516735076904,0.10000000149011612,0.0003885536790234586,0,0.7098652124404907,0.9990222222220004,0.9999999999997778,4.964127219864167e-05
"mobilenetv2_x0_75-reg:5,lamb:0.01",0.0005,5,0.01,0,42297269_13,True,cifar10_mobilenetv2_x0_75,0.5829777717590332,0.06184454262256622,1.1410564184188844e-05,0.28493669629096985,0.009999999776482582,0.033838277013817065,0,0.3484829068183899,0.9125999999981748,0.995999999998008,0.22059430181980133,0.014290421269834042,0.007078756578266621,8.067436283454299e-07,0.33028388023376465,0.009999999776482582,0.014298128743838408,0,0.4250208437442779,0.9552444444442322,0.9999555555553334,0.0035453259479254484
"mobilenetv2_x0_5-reg:5,lamb:0.5",0.0005,5,0.5,0,42297269_15,True,cifar10_mobilenetv2_x0_5,0.5226395130157471,0.293840229511261,0.02453005313873291,0.24354687333106995,0.5,0.03525300648163416,0,0.3382578492164612,0.9121999999981756,0.9973999999980052,0.24243539571762085,0.01389697566628456,0.013900450430810452,0.0003242660313844681,0.2922441065311432,0.5,0.013900937554059993,0,0.3942522406578064,0.9557999999997876,0.9999777777775556,0.00273177120834589
"mobilenetv2_x0_5-reg:5,lamb:1.0",0.0005,5,1.0,0,42297269_16,True,cifar10_mobilenetv2_x0_5,0.530293881893158,0.359924852848053,0.08157104253768921,0.2521536648273468,1.0,0.03403950015243625,0,0.33885759115219116,0.9145999999981708,0.9981999999980036,0.23905491828918457,0.01107645221054554,0.01108511071652174,0.0008826274424791336,0.3013991117477417,1.0,0.011075569892900514,0,0.4219794273376465,0.9639999999997858,0.9999999999997778,0.001917807967402041
mobilenetv2_x0_5-baseline,0.0005,0,0.0,0,42297321,True,cifar10_mobilenetv2_x0_5,0.9521118998527528,0.00031089523690752685,0.0,0.5139319896697998,0.0,0.0291254545416342,0,0.5955259799957275,0.9351999999981296,0.9971999999980056,0.12516076862812042,0.001375290099531412,1.758643520588521e-05,0.0,0.5573278665542603,0.0,0.0013741588294720474,0,0.692937970161438,0.9953555555553344,0.9999999999997778,0.00022531530703417957
"mobilenetv2_x1_0-reg:4,lamb:0.5",0.0005,4,0.5,0,42297269_9,True,cifar10_mobilenetv2_x1_0,1.0633859634399414,0.1989789456129074,0.00964498519897461,0.5726787447929382,0.5,0.02712243323720875,0,0.6185407042503357,0.9433999999981132,0.9983999999980032,0.08849981427192688,0.0003845430910587311,0.0003894335823133588,6.3050538301467896e-06,0.6156124472618103,0.5,0.0003854368559373043,0,0.8110783696174622,0.9990666666664448,0.9999999999997778,4.882195207756013e-05
"mobilenetv2_x0_5-reg:5,lamb:0.1",0.0005,5,0.1,0,42297269_14,True,cifar10_mobilenetv2_x0_5,0.5511844754219055,0.1844180673360825,0.0012863874435424805,0.2353181540966034,0.10000000149011612,0.04007634192563982,0,0.33460748195648193,0.8953999999982092,0.996999999998006,0.2697422504425049,0.017854193225502968,0.016978764906525612,2.1121930330991745e-05,0.2936997413635254,0.10000000149011612,0.01785085228466687,0,0.386592149734497,0.9439111111109014,0.9999111111108888,0.0041562644764781
"mobilenetv2_x0_5-reg:5,lamb:2.0",0.0005,5,2.0,0,42297269_17,True,cifar10_mobilenetv2_x0_5,0.5468472242355347,0.4175633490085602,0.23982644081115723,0.2624242901802063,2.0,0.032800908090910075,0,0.33518368005752563,0.9137999999981724,0.9973999999980052,0.23067259788513184,0.009340131655335426,0.009358949027955532,0.0026079900562763214,0.31765562295913696,2.0,0.009341956431901737,0,0.8115596175193787,0.969644444444229,0.9999999999997778,0.0015114648267626762
"mobilenetv2_x1_4-reg:3,lamb:0.01",0.0005,3,0.01,0,42297269_1,True,cifar10_mobilenetv2_x1_4,0.5613372325897217,0.08803977072238922,2.19796784222126e-05,0.14220866560935974,0.009999999776482582,0.06523822691754949,0,0.2542351484298706,0.8443999999983112,0.9947999999980104,0.4269169270992279,0.05612165853381157,0.01842888630926609,1.4097895473241806e-06,0.19652879238128665,0.009999999776482582,0.05612227716164299,0,0.26993775367736816,0.8599777777775868,0.9968222222220008,0.0210723839700222
"mobilenetv2_x1_4-reg:3,lamb:0.1",0.0005,3,0.1,0,42297269_2,True,cifar10_mobilenetv2_x1_4,0.5389961004257202,0.23272013664245603,0.0018375776708126068,0.15268459916114807,0.10000000149011612,0.05908529643740395,0,0.2275373339653015,0.8557999999982884,0.99499999999801,0.38339126110076904,0.051568061113357544,0.04125906899571419,8.99340957403183e-05,0.20225587487220764,0.10000000149011612,0.05157024537936122,0,0.28545278310775757,0.8683999999998071,0.9974666666664452,0.018207307904958725
"mobilenetv2_x1_4-reg:3,lamb:1.0",0.0005,3,1.0,0,42297269_4,True,cifar10_mobilenetv2_x1_4,0.4889073967933655,0.3923708200454712,0.10515934228897096,0.16517235338687897,1.0,0.04507821209337452,0,0.3083595335483551,0.8767999999982464,0.9973999999980052,0.3004538416862488,0.032155655324459076,0.03216283395886421,0.0037085041403770447,0.22557829320430756,1.0,0.0321574047485891,0,0.31701213121414185,0.9081111111109094,0.9996444444442224,0.008483471348881721
"mobilenetv2_x1_4-reg:3,lamb:0.5",0.0005,3,0.5,0,42297269_3,True,cifar10_mobilenetv2_x1_4,0.5134416818618774,0.365613728761673,0.034788429737091064,0.16463106870651245,0.5,0.05132317782607496,0,0.3844105899333954,0.8711999999982576,0.9971999999980056,0.3382689952850342,0.04038747027516365,0.04038924723863602,0.0013949070125818253,0.21537280082702637,0.5,0.0403918938857667,0,0.304212749004364,0.8910444444442465,0.9990222222220004,0.012089481577277184
"mobilenetv2_x1_4-reg:3,lamb:0.001",0.0005,3,0.001,0,42297269_0,True,cifar10_mobilenetv2_x1_4,0.5560680627822876,0.028162745758891106,1.0295771062374115e-06,0.1474410593509674,0.0010000000474974513,0.06325149328079271,0,0.22281134128570557,0.846999999998306,0.9945999999980109,0.4089602828025818,0.05677726864814758,0.006298921070992947,5.104884621687233e-07,0.19739633798599243,0.0010000000474974513,0.056773071660905755,0,0.2732294797897339,0.8573555555553651,0.9970888888886674,0.02125336043536663
"mobilenetv2_x1_0-reg:4,lamb:2.0",0.0005,4,2.0,0,42297269_11,True,cifar10_mobilenetv2_x1_0,1.0239609479904177,0.34453457593917847,0.12766480445861816,0.5519252419471741,2.0,0.028188720191704385,0,0.618099570274353,0.9395999999981208,0.9983999999980032,0.10019885748624802,0.000387185689760372,0.0004070876457262784,8.677219739183784e-05,0.5946414470672607,2.0,0.0003873812644236972,0,0.7050905227661133,0.9989777777775558,0.9999999999997778,4.8907564632827416e-05
"mobilenetv2_x1_4-reg:4,lamb:0.001",0.0005,4,0.001,0,42297269_6,True,cifar10_mobilenetv2_x1_4,1.1372343301773071,0.012211843393743038,4.547182470560074e-07,0.6029109358787537,0.0010000000474974513,0.02692991149196598,0,0.6617638468742371,0.9453999999981092,0.997999999998004,0.07760508358478546,0.00028719345573335886,0.00021959602599963543,2.8719347255901084e-07,0.6502689123153687,0.0010000000474974513,0.00028729271649764043,0,0.7127854824066162,0.9993777777775558,0.9999999999997778,6.055305857444182e-05
"mobilenetv2_x1_0-reg:4,lamb:1.0",0.0005,4,1.0,0,42297269_10,True,cifar10_mobilenetv2_x1_0,1.036583423614502,0.2662789821624756,0.03686380386352539,0.5620993375778198,1.0,0.02766044874223872,0,0.6197168827056885,0.9435999999981128,0.9973999999980052,0.09536586701869965,0.0003879783907905221,0.00039787485729902983,2.272112760692835e-05,0.6046384572982788,1.0,0.0003877580925716744,0,0.708469033241272,0.999088888888667,0.9999999999997778,4.852649362874217e-05
"mobilenetv2_x1_0-reg:5,lamb:0.001",0.0005,5,0.001,0,42297269_12,True,cifar10_mobilenetv2_x1_0,0.6290802359580994,0.01940921321511269,6.089103408157825e-07,0.3257189691066742,0.0010000000474974513,0.032355869638388116,0,0.3981037735939026,0.91999999999816,0.9963999999980072,0.19779984652996063,0.011914871633052826,0.0022417218424379826,4.7078174247872084e-07,0.3637039363384247,0.0010000000474974513,0.011926519955010682,0,0.8052407503128052,0.960644444444231,0.9999111111108888,0.0028125320095568895
"mobilenetv2_x1_4-reg:4,lamb:0.01",0.0005,4,0.01,0,42297269_7,True,cifar10_mobilenetv2_x1_4,1.140981912612915,0.03700970858335495,4.827976226806641e-06,0.6015114784240723,0.009999999776482582,0.026819690769166953,0,0.6682239770889282,0.9435999999981128,0.9977999999980044,0.07779033482074738,0.0002723221550695598,0.0002723251236602664,-1.3780118024442345e-07,0.6516110897064209,0.009999999776482582,0.00027261761856901747,0,0.7131233215332031,0.9992888888886668,0.9999999999997778,3.5776720324065536e-05
"mobilenetv2_x1_4-reg:4,lamb:0.1",0.0005,4,0.1,0,42297269_8,True,cifar10_mobilenetv2_x1_4,1.1431559324264526,0.10339836031198502,0.0003782212734222412,0.6034459471702576,0.10000000149011612,0.026990924948369483,0,0.6651628017425537,0.9443999999981112,0.9987999999980024,0.07745480537414551,0.0002600520965643227,0.00026096063083969057,2.5600456865504384e-07,0.6531355381011963,0.10000000149011612,0.00025987682705690026,0,0.7122858762741089,0.9993111111108892,0.9999999999997778,3.3515192626509815e-05
"mobilenetv2_x1_4-reg:3,lamb:2.0",0.0005,3,2.0,0,42297269_5,True,cifar10_mobilenetv2_x1_4,0.4559263586997986,0.3966984450817108,0.28428351879119873,0.1760620474815369,2.0,0.0387888411797354,0,0.2553238272666931,0.8983999999982032,0.9975999999980047,0.27082255482673645,0.022565867751836777,0.022583596408367157,0.007952742278575897,0.23193508386611936,2.0,0.02257140477546513,0,0.3450752794742584,0.9309555555553488,0.9999555555553334,0.004889278672635555
"mobilenetv2_x1_0-reg:5,lamb:0.01",0.0005,5,0.01,0,42297269_13,True,cifar10_mobilenetv2_x1_0,0.6312032341957092,0.057081565260887146,1.0151881724596024e-05,0.32034504413604736,0.009999999776482582,0.03218519872307843,0,0.3719293177127838,0.912999999998174,0.996999999998006,0.18907123804092407,0.012072193436324596,0.00624943757429719,5.589827196672559e-07,0.3667065501213074,0.009999999776482582,0.012080895846065526,0,0.8023204803466797,0.9594888888886758,0.9999555555553334,0.002790035679936409
"mobilenetv2_x0_75-reg:5,lamb:0.5",0.0005,5,0.5,0,42297269_15,True,cifar10_mobilenetv2_x0_75,0.6211602091789246,0.28367936611175537,0.022400707006454468,0.3121252954006195,0.5,0.034031871223570105,0,0.40260761976242065,0.916999999998166,0.9977999999980044,0.22238807380199432,0.010076581500470638,0.010080472566187382,0.0002384479157626629,0.35930174589157104,0.5,0.010078808583212188,0,0.8051425218582153,0.9668666666664518,0.9999999999997778,0.0020011402666568756
mobilenetv2_x0_75-baseline,0.0005,0,0.0,0,42297321,True,cifar10_mobilenetv2_x0_75,1.0343502759933472,0.0005083069554530084,0.0,0.5520128011703491,0.0,0.027698927172580035,0,0.6160839796066284,0.9365999999981268,0.9977999999980044,0.10064314305782318,0.0005963826552033424,8.750406777835451e-06,0.0,0.6017953157424927,0.0,0.0005960188120827478,0,0.7065039277076721,0.998177777777556,0.9999999999997778,8.405231346841902e-05
"mobilenetv2_x0_75-reg:5,lamb:1.0",0.0005,5,1.0,0,42297269_16,True,cifar10_mobilenetv2_x0_75,0.5923335552215576,0.34513595700263977,0.07324671745300293,0.29975882172584534,1.0,0.03068797000080768,0,0.3719101548194885,0.9181999999981636,0.9981999999980036,0.21363815665245056,0.007527234964072704,0.007536303251981735,0.0005911616608500481,0.35249608755111694,1.0,0.007529345483472329,0,0.476676732301712,0.9743333333331168,0.9999999999997778,0.001287068473175168
